gamma,scenario,gcm,slidinglaw,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051,2052,2053,2054,2055,2056,2057,2058,2059,2060,2061,2062,2063,2064,2065,2066,2067,2068,2069,2070,2071,2072,2073,2074,2075,2076,2077,2078,2079,2080,2081,2082,2083,2084,2085,2086,2087,2088,2089,2090,2091,2092,2093,2094,2095,2096,2097,2098,2099,2100
meanAnt,ssp245,CESM2-WACCM,J300,0.0,-0.0004361814028443,-0.0009754074595343,-0.0011259310448764,-0.0013962186843741,-0.0014746332692439,-0.0017413989752436,-0.002192005348402,-0.0020397378125945,-0.0020769552414002,-0.0027252721343322,-0.0031805489199562,-0.0040684882460058,-0.0059748093174276,-0.0064567418941306,-0.0065147079119696,-0.0083875177343959,-0.0105424736300394,-0.0117873381202008,-0.0132721786174171,-0.0146631434674538,-0.0161459640265666,-0.0174223044951174,-0.0186542674604187,-0.0203672801530594,-0.0217000887410306,-0.023497569503055,-0.0248814157833257,-0.0260793949452157,-0.0277877058901686,-0.0292608968128669,-0.0304014015058892,-0.0310158155363507,-0.0312252831778596,-0.0324706752545258,-0.0345081149048697,-0.0363060814021341,-0.038364037707303,-0.0404659551657389,-0.04200839457992,-0.0428496035323596,-0.0435620137215278,-0.0445855166930978,-0.0457395134526407,-0.0469109357526674,-0.0488321140336654,-0.0504986405477818,-0.0514232478778737,-0.0522914517077303,-0.0532358760134379,-0.0553849323499647,-0.0576658319134941,-0.0589510299415172,-0.0601057487260038,-0.0611183173589945,-0.0624462066294679,-0.0638927445075485,-0.0656609468610731,-0.0670768224183942,-0.0682351188350176,-0.0704430313890504,-0.0721421786590204,-0.0736087288429795,-0.0753586512246391,-0.0772050743109526,-0.0793586180072041,-0.0808348373881714,-0.0818964611734328,-0.0833928982822723,-0.0851212646716052,-0.0870071519287116,-0.0885046912362693,-0.0895691793637573,-0.0911129454793608,-0.0927665688597534,-0.0938998209842037,-0.0951851688553962,-0.0972500349455222,-0.0994230212994055,-0.1003573640116702,-0.1013170678238772,-0.102973543793573,-0.1041651077795014,-0.1057653374000304,-0.1070467594437039,-0.1080111428977331,-0.1100879022855442,-0.1122013165332655,-0.1131415430634412,-0.114422430689289,-0.1169926387248523,-0.1185720554519126,-0.1193287447379522,-0.1200764009526643
meanAnt,ssp245,CESM2-WACCM,J50,0.0,-0.000891394173127,-0.0017494316365363,-0.002241361593737,-0.0028462446786692,-0.0032388863560642,-0.0037929227002238,-0.0043701043989727,-0.0045320469608795,-0.00482425753033,-0.0058583856030281,-0.0067220459863818,-0.0079851950937568,-0.0101140806599407,-0.0108816017010833,-0.0113105738290673,-0.0135289526382151,-0.0159514437263903,-0.0174583831077734,-0.019223539484211,-0.0208955237450646,-0.0226414595956505,-0.0241910326241687,-0.0257244618873771,-0.0275891321078703,-0.0291579917165894,-0.0312123780213314,-0.0328217846764006,-0.0342158964620054,-0.0361220927207947,-0.0376767827666195,-0.0389239878106245,-0.0397890946523614,-0.0402708969082596,-0.0417301083482326,-0.0439393580831419,-0.0459157928466439,-0.0481159576609043,-0.0503148536269686,-0.0519164617958089,-0.05279270965199,-0.0536355856359652,-0.054916589983467,-0.056314321519495,-0.0576962189220652,-0.0598043952673083,-0.0615647898722919,-0.0625480638003099,-0.0634736222541906,-0.0645420915273306,-0.0668517396245469,-0.0693550598231135,-0.0708454517114656,-0.0720552574513337,-0.0731368094001229,-0.0745647313733774,-0.0760822850753782,-0.0779042314381791,-0.0794255013522867,-0.0807099092150656,-0.0830200378894206,-0.0847467771999811,-0.0862949186206333,-0.0881222812682393,-0.0901119349059787,-0.0922610119400926,-0.0937631002965396,-0.0947857034458918,-0.0963396920250115,-0.0981143589100409,-0.1000219582464324,-0.1015582451717694,-0.1026736911323121,-0.1042310259532801,-0.1058081730610579,-0.1068873567297594,-0.1081134081368402,-0.1101326347142515,-0.1121556392115843,-0.1130336554329366,-0.1139456072669282,-0.115592749423426,-0.1167723046572101,-0.1183564623952835,-0.1194396671426064,-0.1204078253560735,-0.1225316778295959,-0.1245918755959346,-0.1252349405884172,-0.1263800455299832,-0.128865623825638,-0.1302714464691432,-0.1309501879447175,-0.1316095653596383
meanAnt,ssp245,CESM2-WACCM,WT,0.0,0.0001472389997917,-0.0001938377629461,-9.40843476830344e-05,-7.844062761154463e-05,-5.731074854729853e-05,-0.0002227153460783,-0.0005264313950916,-0.0003341552289192,-0.0002541339247206,-0.0008606409919538,-0.001333401864108,-0.0021740446598405,-0.003952841740609,-0.0043365186795503,-0.0043289860598386,-0.006138857155083,-0.0081952091684761,-0.0092983001504063,-0.0106492818609012,-0.0119078760929495,-0.0133179615430102,-0.0145249662201944,-0.0156959283962834,-0.0174291621797358,-0.0187240489106394,-0.0204850924905568,-0.0218386778979173,-0.0229917552928847,-0.0246961381081762,-0.0260876060620842,-0.0272340014492065,-0.0277890800096638,-0.0279545864544934,-0.029147673632104,-0.0311683317455025,-0.0329896637182712,-0.0350093606053399,-0.0370806111928455,-0.0386523630193216,-0.0395317153735684,-0.0402252859375142,-0.0412272319826588,-0.0423306264464343,-0.0434455085006414,-0.0453163642532267,-0.0468291237683966,-0.0476292658003144,-0.048358557249091,-0.0491984361921508,-0.051401947400507,-0.053828861546666,-0.0550631218120654,-0.056091952366773,-0.0569776830101186,-0.0581803836194856,-0.0596026715023042,-0.0613244600569449,-0.0627218021821362,-0.0638861712320691,-0.0661015280476957,-0.0677816341876905,-0.0691551181002002,-0.070882807019761,-0.0727538244767046,-0.0749031696172588,-0.076374699029665,-0.0775290397056816,-0.079092025740058,-0.0808649724307048,-0.0827615758148829,-0.0843107357919432,-0.0854412947971415,-0.0870840098436049,-0.0888095042173645,-0.089989330693101,-0.0913186959853796,-0.0934374468594622,-0.095545729051366,-0.0962794445985272,-0.0971647331488933,-0.098836569028236,-0.1000666578121443,-0.1016743637212507,-0.1029305882700555,-0.1039370956668611,-0.106109228536724,-0.1082077218303496,-0.1091444629937733,-0.1102274878810401,-0.1127338233404376,-0.1142933194673773,-0.1150075012944503,-0.1157813794204161
meanAnt,ssp245,UKESM1-0-LL,J300,0.0,0.0002549344702896,0.0005195681302561,0.0005426278339297,0.0002442170091945,-0.0001545649068909,-0.0005665448905001,-0.001208087244038,-0.0019144250561646,-0.0026149000009703,-0.0033705173225706,-0.00419382752754,-0.0051488951396447,-0.0061058157753536,-0.0069903385839968,-0.0077932643208482,-0.0086418557811217,-0.0095185356001938,-0.0104314734469725,-0.011226909926606,-0.0121579911932469,-0.0131722686389753,-0.0141563693914626,-0.0151293170645133,-0.0160825240006294,-0.0170541436385721,-0.0181647367454468,-0.0192578919379882,-0.0202693093341086,-0.0213124080864503,-0.0223954787338371,-0.0234268019082645,-0.0244352880387629,-0.0254462724219829,-0.0265281599886261,-0.0276091056143012,-0.0287106291412521,-0.0297645918733875,-0.0307780815478206,-0.0318823255138956,-0.0329946336241207,-0.0341235374937646,-0.0351783853282012,-0.036205199392244,-0.0371965993563342,-0.0382329890667152,-0.0393083691127409,-0.040406961113228,-0.0415272717302515,-0.042621604934362,-0.0437193997074385,-0.0448528807074544,-0.0459717427062523,-0.0471026065537314,-0.0482213318897265,-0.0491751463498483,-0.0503108128008609,-0.0514822037675796,-0.052620014626694,-0.0536876656623499,-0.0547422807477861,-0.055809849243912,-0.0568684276229744,-0.0579113304489767,-0.0589452423244195,-0.0600382004893195,-0.0610593758699104,-0.0620698540655039,-0.0631351049572386,-0.0642350735793478,-0.0653164925557363,-0.0663628383960692,-0.0674569785148604,-0.0684865503619948,-0.0693866763598687,-0.0703950688728597,-0.0714882743752491,-0.0725874581985395,-0.0737045825631533,-0.0748261157594628,-0.075895582713203,-0.0769001819243503,-0.077917643346488,-0.0789310822865881,-0.0799598594534004,-0.0809281278050715,-0.0818719421527939,-0.0828644921760211,-0.0838689875549301,-0.0848056607156244,-0.0857311184164865,-0.0866957852562289,-0.0877105738559242,-0.088722650695706
meanAnt,ssp245,UKESM1-0-LL,J50,0.0,-0.0001901706408908,-0.0002424982403853,-0.0006518595092785,-0.0012441700345476,-0.0019672118814913,-0.0027408887222724,-0.0037433395746344,-0.0047996875100734,-0.0058509094613392,-0.0069823516908533,-0.0081872396308607,-0.009466755726776,-0.0106711852870332,-0.0118222655986566,-0.0128639935918665,-0.0139526602037379,-0.0151252637591549,-0.0162860713955089,-0.0173307877728886,-0.0185211271872623,-0.0197626898688236,-0.0209835969189958,-0.0221881278176703,-0.0233717225949634,-0.0246058687536801,-0.0258934450766603,-0.0271759162850932,-0.0282858919989271,-0.02942618270295,-0.0305981776968525,-0.0317935858771106,-0.0329560746504146,-0.0341788385080831,-0.0354385996823233,-0.0366574084236741,-0.0379034706160614,-0.0390765302297572,-0.0402951406307781,-0.041467405554143,-0.0427163208595163,-0.0439458877072037,-0.0451669373644383,-0.0463838380411399,-0.0475644671221793,-0.0487592434582882,-0.0500132531348466,-0.0512779836940967,-0.0525618129224633,-0.0538213561985403,-0.055026496221206,-0.0562615268816116,-0.0574981390754361,-0.0587434728226465,-0.0599389798337442,-0.0610113075497615,-0.0622673728474575,-0.0635609933085302,-0.0648227035693869,-0.0659920588442555,-0.0671500307728884,-0.0683208299265869,-0.0694802977981934,-0.0706204830080059,-0.0717509283385396,-0.072932212414212,-0.0740409817213235,-0.075136414881341,-0.0762851200036141,-0.0774695875773554,-0.0786328818126322,-0.0797596309634105,-0.0809131285422369,-0.0820107277378845,-0.0829760716109397,-0.0840447032138366,-0.0851740984259367,-0.0863063741342967,-0.0874498050013931,-0.0885941971852779,-0.0896766235017555,-0.0906765060387721,-0.0916710702595333,-0.0926670435364905,-0.0936839790312541,-0.0946449662129005,-0.0955833288518763,-0.0965751722453433,-0.0975781872844477,-0.0985059745783125,-0.0994634458479892,-0.1004250929504881,-0.1014292365582961,-0.1024288400188014
meanAnt,ssp245,UKESM1-0-LL,WT,0.0,0.0008370601751218,0.0013062690725562,0.0015000243114748,0.0014137985708507,0.0011815976443263,0.0009230131349145,0.0004550981806003,-0.0001638912152778,-0.0008532090307093,-0.0015801739933291,-0.0023844289693632,-0.0032051444650813,-0.0040847148185609,-0.0049038021732907,-0.0056911254633302,-0.0064736121472595,-0.007260135721901,-0.0079773887086895,-0.0085973742855118,-0.0094063936155887,-0.0103191935142641,-0.0112030267858736,-0.0120392908861535,-0.0127974969418221,-0.0136653311297872,-0.0146307785264936,-0.0155733790652843,-0.016431118686023,-0.0173389796187511,-0.0183337558458808,-0.0192758176086392,-0.0202362186034776,-0.0212492510851395,-0.0223000005071071,-0.0233356544695424,-0.0244201535554744,-0.0254394624286003,-0.0264744518880696,-0.0275367263032585,-0.0285696792528551,-0.0295999274613181,-0.0305632515848316,-0.0315171461384401,-0.032464410925534,-0.0334531785121072,-0.0344789576734936,-0.0355351418429196,-0.0366023122834481,-0.0376585719721954,-0.0386818553573902,-0.0397312278024218,-0.0407513768719725,-0.0417877812643863,-0.0428359466001836,-0.0437264353151262,-0.0447947497980176,-0.0459447629275519,-0.0470660279306008,-0.0481146542219783,-0.0491672471862586,-0.050244007763655,-0.0513053478165473,-0.052348373308264,-0.0533825201702605,-0.0544871449381823,-0.0555432585535966,-0.0565781058083112,-0.0576744935159114,-0.0588107306992451,-0.0599189713806064,-0.060984457827848,-0.0620828726976458,-0.0631296648049819,-0.0640492484911935,-0.0650856987762871,-0.0661827297767171,-0.0672973519618619,-0.0684306772524101,-0.0695652469827342,-0.0706648897443916,-0.0716879687417481,-0.0727283257551806,-0.0737634760898545,-0.0748219440175768,-0.0758215959690841,-0.07679760789521,-0.0778168623297209,-0.0788582815769247,-0.0798341186331359,-0.0807925086839433,-0.081795471664796,-0.0828663892097692,-0.0839304460544493
PIG5,ssp245,CESM2-WACCM,J300,0.0,-0.0004361814028443,-0.001104464770689,-0.0014284209943708,-0.0015644718682793,-0.0015195328930433,-0.0019421821331773,-0.0025402938034757,-0.0025727893794302,-0.0026052174808081,-0.0033764683087978,-0.0039756570494366,-0.0050273750830867,-0.0070717521151326,-0.0075742530626522,-0.0075058962833049,-0.0094525396772835,-0.0111548637826483,-0.0120950551685726,-0.0135342870298108,-0.0148782516616612,-0.0163445445024542,-0.0174040077834092,-0.0181617069404342,-0.0198802947821336,-0.0210451139883929,-0.0226506255638053,-0.0238729964570643,-0.0250435916426728,-0.0262045014534272,-0.0274908304312439,-0.0287320696283565,-0.0292486116659598,-0.0286986295679019,-0.0291504082988567,-0.0311715349186856,-0.0331270736483425,-0.0351495665327104,-0.0372641404827174,-0.0388411457458838,-0.03960625561167,-0.0402197251247928,-0.0413781512997369,-0.0426077764581689,-0.0428627669249174,-0.0446463718368772,-0.0462141771458667,-0.0468882281786828,-0.0475999174294712,-0.0480236818925702,-0.0501443122478484,-0.0524076644249972,-0.0537507338639696,-0.055029932858134,-0.0557497564662155,-0.0568312332353423,-0.057937337339337,-0.0591541789551326,-0.0601247242945743,-0.0599372760746117,-0.0619161104482655,-0.0630987454693732,-0.0643551420372011,-0.0659151832143375,-0.067653905755008,-0.0696196123829839,-0.0705906123490403,-0.0716047494907799,-0.0730977839960408,-0.0746747857884087,-0.076329905466335,-0.077567959684142,-0.0782659444151591,-0.0793346375911262,-0.0804653189895284,-0.0808242437974691,-0.0815753280086203,-0.0835319358963977,-0.0853543299533364,-0.086153090134744,-0.0870476027508,-0.0883846673035313,-0.0895185764342764,-0.0911188398262064,-0.0924606208732998,-0.0935610101932293,-0.0956610383286191,-0.0975424651197707,-0.0984343934301764,-0.0995124138151554,-0.1015771040969794,-0.1027865805351344,-0.103102705660207,-0.1034573267605184
PIG5,ssp245,CESM2-WACCM,J50,0.0,-0.000891394173127,-0.0018811382312894,-0.0026017879241817,-0.0030169760104495,-0.0033611125224323,-0.0041299623468502,-0.0050595591773344,-0.0054789104491738,-0.005872584278716,-0.0069389090715728,-0.0078912095127271,-0.0093296245486701,-0.0116823478287897,-0.0125197541416646,-0.0129523051133555,-0.0152186357428328,-0.0172464282842945,-0.0183718013293986,-0.0199993674567592,-0.0216270227001832,-0.0233583231965884,-0.0246668358221628,-0.0256799150648768,-0.0275837163568028,-0.0290342098003746,-0.030883940422567,-0.0323225955765292,-0.0337005149598965,-0.0350578527816595,-0.0365659663125954,-0.0380149152752336,-0.0387447990118081,-0.0383183903063327,-0.0389290463216854,-0.0410698151630313,-0.0431129739064145,-0.0453870665099503,-0.0476560186302264,-0.0493963785673846,-0.0503480859355927,-0.0510426835731558,-0.0523060479145045,-0.0535737958469009,-0.0538570793094781,-0.055720498965517,-0.0573729834357208,-0.0581272706235173,-0.0588939154283234,-0.0593397897228799,-0.0615183917264608,-0.0638885689961731,-0.065374764362268,-0.0667679869011428,-0.0676150751080767,-0.0687939967199637,-0.0699758909487823,-0.0713642759220523,-0.0723423064817181,-0.0722193691203887,-0.0742324101358995,-0.0753689932349886,-0.0766368568991293,-0.0782910588744892,-0.0800891053697429,-0.0820364924074171,-0.0829965906424223,-0.0840532163388251,-0.0856199781950287,-0.0872226939402399,-0.0888415417247895,-0.0901195040645537,-0.0908047156037855,-0.0918452428203458,-0.0929549212582436,-0.093312264498832,-0.0939498771448665,-0.0957491823814252,-0.0975096504289769,-0.0982794012831536,-0.0991356366669586,-0.100410132885617,-0.1014890883817295,-0.1029608700376939,-0.1041804543123512,-0.1051794201326029,-0.1071516586257452,-0.1089367948777514,-0.1097618188519539,-0.1107030921120386,-0.1126727633617135,-0.1136740106976476,-0.1139362604592711,-0.1142018573629678
PIG5,ssp245,CESM2-WACCM,WT,0.0,0.0001472389997917,-0.0003839633396774,-0.0005862854173355,-0.0003825809635898,-6.833825494651585e-05,-0.0001919694633,-0.0005605392786826,-0.0005046770697014,-0.0004734939470871,-0.0011684004722299,-0.0016733783018515,-0.0026117828394946,-0.0043792206494434,-0.0047629251155618,-0.0046980962506367,-0.0065403601331049,-0.008094484868532,-0.0089207555430214,-0.0102704942050436,-0.0115332357343315,-0.0130239417313373,-0.0141159228462715,-0.0148301682857852,-0.0164912395113525,-0.0175506200196362,-0.0190898950364393,-0.0203408485936903,-0.0215763215808327,-0.0227308551944085,-0.0240249721627578,-0.0252354026691919,-0.0257805333453342,-0.0251482866237993,-0.0254950516591676,-0.0273862863760925,-0.0291747862241697,-0.0311586340628413,-0.0332179311259366,-0.034727387351001,-0.0355089273679726,-0.0361421415862033,-0.0372961304410748,-0.0385604177951718,-0.0388284442110432,-0.0406842748011346,-0.0422740122831264,-0.0429925462812715,-0.0437173048168815,-0.0441133342775204,-0.0461608640912707,-0.0484052464585207,-0.0497544988177208,-0.0510082479901101,-0.0517079038303823,-0.0527702597857673,-0.0538047239632261,-0.0550635483034549,-0.0560164224607296,-0.0558015015629496,-0.0577644309026476,-0.0589748093513602,-0.0602372737031186,-0.0617920996488192,-0.0635349123601615,-0.0654294627223298,-0.06629766434847,-0.0672530800686367,-0.0687623038151627,-0.0703639508481036,-0.0719861718749109,-0.0731908510691855,-0.0739314891365795,-0.0750174807629375,-0.0762624890066676,-0.0767386669837756,-0.0775021810340445,-0.0794387921406249,-0.081313596381419,-0.0821503521215242,-0.0830050676942878,-0.0843221358666725,-0.0854750190320682,-0.0870472531926203,-0.088295424590883,-0.0893831213313212,-0.0914908966969706,-0.0934168336263528,-0.0943949502192855,-0.0954328442419436,-0.0974886318599663,-0.0986417415269619,-0.0989970853368199,-0.0994054831398544
PIG5,ssp245,UKESM1-0-LL,J300,0.0,0.0002549344702896,0.0006190625417178,0.0010054589415249,0.0010362792437578,0.0007061369442103,0.0004800264284661,-0.0001775302417248,-0.0008579988431938,-0.0014301520614538,-0.0019821347906169,-0.0026121476785226,-0.0032396192000281,-0.0039043124406858,-0.0045903688750566,-0.0051985782534639,-0.0060968685615541,-0.0070190354111826,-0.0075775100701973,-0.0071384033530793,-0.0078756634455204,-0.0087843342924266,-0.0097000686944541,-0.0105462437644573,-0.0113202893653518,-0.0122702607434838,-0.0134551576086001,-0.0144879292151283,-0.0153906254260759,-0.0164844519404971,-0.0176409948170042,-0.0187447421654727,-0.0195194286415852,-0.0204647682973891,-0.0214551409885573,-0.0223471275492838,-0.0234832524906407,-0.0244147604916439,-0.0254135389025886,-0.0266232132588517,-0.027858297059891,-0.0288602710408253,-0.0296750805794312,-0.0305187136206703,-0.031533709434817,-0.0325895770866186,-0.0334625521070364,-0.034520834259703,-0.035647501104414,-0.0368095037887058,-0.0377076613952549,-0.0385956292317423,-0.0395119121444901,-0.0406241976257407,-0.0417108955875285,-0.0418477330510442,-0.0428471663738211,-0.043957350543926,-0.0450395691753306,-0.0456260103176269,-0.0466181917188549,-0.0476552323760087,-0.0485835452502375,-0.0496887550520937,-0.0505647537848937,-0.0513766295588589,-0.0519991247613175,-0.0529930294557031,-0.053980400625354,-0.0550870153546574,-0.0561448289349049,-0.0570720458742447,-0.0581720047071998,-0.0590482049545135,-0.0594122552523821,-0.0602197682742291,-0.0613062391893162,-0.062322493402427,-0.0632526212547167,-0.0643373634724288,-0.065447359052272,-0.066439607581352,-0.0673200755227701,-0.0678655650067687,-0.0687488975375938,-0.0695306013574701,-0.0703371211582683,-0.0711381983238171,-0.0719829212140577,-0.0728274503530809,-0.0737214163559108,-0.0746361331960103,-0.0755366796793004,-0.0764012379117926
