gamma,scenario,gcm,slidinglaw,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051,2052,2053,2054,2055,2056,2057,2058,2059,2060,2061,2062,2063,2064,2065,2066,2067,2068,2069,2070,2071,2072,2073,2074,2075,2076,2077,2078,2079,2080,2081,2082,2083,2084,2085,2086,2087,2088,2089,2090,2091,2092,2093,2094,2095,2096,2097,2098,2099,2100
meanAnt,ssp245,CESM2-WACCM,J300,0.0,-0.0222381007209326,-0.0355886393244258,-0.0459468210040599,-0.0555356587565191,-0.0649870261589955,-0.0743218843671632,-0.0806447439523148,-0.0880314240662672,-0.0990664345037298,-0.1157458575050424,-0.1325581008619439,-0.1414874807572207,-0.1465242266257623,-0.1540950581838112,-0.1632319155242927,-0.1690454011364153,-0.1754652925520393,-0.1830902589169554,-0.1920957018858133,-0.2046086319646184,-0.2160499339069143,-0.2274971045654171,-0.2362767929229451,-0.24227807762518,-0.2516860822399678,-0.25941321864213,-0.2651155642346596,-0.2732940573933146,-0.2801200752111739,-0.2891253872057061,-0.2996846230163668,-0.3079714065825508,-0.3184256964546977,-0.3276142123516397,-0.3327204284317873,-0.341963189821359,-0.3528239900454699,-0.358068458512087,-0.3653026200744154,-0.3765464826654957,-0.3880771069397437,-0.3988671765178226,-0.4091930066976388,-0.417932724091342,-0.4271539892798571,-0.4366756885516551,-0.4465686852993086,-0.4613986344761105,-0.4750175635598285,-0.4848115677706306,-0.4964855832502619,-0.5108370485214767,-0.5265085688741243,-0.5440580235402168,-0.559661861878795,-0.5696753976667291,-0.5802346275882836,-0.5908367184889172,-0.5982391326402768,-0.6045868962636443,-0.6166118523226688,-0.6293807028937352,-0.6393423331431918,-0.6530387670417548,-0.6648125681443359,-0.6743558241809685,-0.6851082414374023,-0.6985306986003098,-0.7082540655876594,-0.7150624051492386,-0.7250980785880781,-0.7411169928927281,-0.7582487072738829,-0.7774190316736008,-0.7946103889234791,-0.8067632200779286,-0.8180994774013745,-0.8306747110219226,-0.84575509350708,-0.8610798922220309,-0.8797738223294873,-0.8985533377130746,-0.9108330128553824,-0.9222406041715244,-0.9398581319525529,-0.9567918333437756,-0.9661376378616774,-0.9785157331114372,-0.992606354340084,-1.001885580661275,-1.02051586655633,-1.0466993033527408,-1.0696194751665222
meanAnt,ssp245,CESM2-WACCM,J50,0.0,-0.0314707591763194,-0.0465984327716457,-0.0580039052159183,-0.0698099795280954,-0.0812366263274289,-0.0916680685131402,-0.0995519393135011,-0.1085941869842686,-0.1213032642545771,-0.1397563814475929,-0.1580382856487072,-0.168252348602902,-0.1739810605638964,-0.182611941142206,-0.1928284733853019,-0.1998138854879921,-0.2074437499405864,-0.2162695604331509,-0.2264452887861938,-0.2401559251665666,-0.252830043666261,-0.2655161345180333,-0.2755317724734451,-0.2828880087004214,-0.2937706447144166,-0.3029469132480768,-0.310474421968716,-0.320260619410494,-0.3285987848537605,-0.3392954121613891,-0.3513414010626179,-0.3610705591038597,-0.3731265341441109,-0.3836937533082286,-0.3902968816516933,-0.401327393616208,-0.4137277684495799,-0.4203683767025626,-0.4287116804446725,-0.4414563759971443,-0.4547552541847699,-0.467132631804291,-0.4790200306982577,-0.4892222816929086,-0.4996808234140635,-0.5106042429302168,-0.5221306548072571,-0.538364798949578,-0.5533631806922634,-0.5646132688824922,-0.577736343958644,-0.5935921209532458,-0.610540921008009,-0.6297108016747145,-0.6466421390767451,-0.6581373051002376,-0.6702461736347884,-0.6822208937082369,-0.6910415743374411,-0.6988092018528436,-0.7122137872594905,-0.726352101329676,-0.7379175497039269,-0.7531079933777862,-0.7663553142451135,-0.7773694563950707,-0.7896070113868694,-0.804477578716432,-0.8155676175065516,-0.823714280530198,-0.8350954659404812,-0.8525642117722255,-0.8711882164941906,-0.8922469138528568,-0.910774497921462,-0.9240833088345596,-0.9367048773497528,-0.9506229204208524,-0.966961003744611,-0.9837154333155136,-1.0038898899450956,-1.0239740594662123,-1.0375189710517088,-1.0502704156824598,-1.069248400345948,-1.0875090842413238,-1.097955829601873,-1.1116953590621297,-1.127046443189373,-1.1375483394315482,-1.157541510700729,-1.1849097367575474,-1.2090713641680213
meanAnt,ssp245,CESM2-WACCM,WT,0.0,-0.018485107222845,-0.0296757223006309,-0.0374933087075312,-0.0462118645947637,-0.0543032360488903,-0.0618378594859625,-0.0675558271665885,-0.0745230171041427,-0.0850944179593044,-0.1010929352755904,-0.117205797236329,-0.1253326616174733,-0.1292554951040628,-0.1357270059475589,-0.1436693595381351,-0.1485577049990706,-0.1538985775819484,-0.1604222420328557,-0.1684435923209989,-0.1800658914695808,-0.1910507982850283,-0.2017303180750902,-0.2097889105551369,-0.2153757380921051,-0.2242738147464623,-0.2314256419352403,-0.2363068173508624,-0.2436371011081317,-0.2497282334770927,-0.2581369912796176,-0.2680300935708218,-0.2756763596030558,-0.2854364077391491,-0.2935254533884348,-0.297911819036433,-0.3066301900325485,-0.3169007166914968,-0.3215786115395059,-0.3277492343751287,-0.338324299739639,-0.3493583263084109,-0.359241707796502,-0.3687735148797936,-0.3767694946157239,-0.3852806124560982,-0.3942516220870495,-0.4035913008897117,-0.4176288782520701,-0.4304698161650092,-0.4397643756773778,-0.4507297370027675,-0.4646616472317484,-0.4795812421371572,-0.4968415858640081,-0.5119488185471612,-0.5215030415420974,-0.531728324127566,-0.5419299913310832,-0.5491791787601285,-0.5553506326711949,-0.5671446082165206,-0.579666154161076,-0.589512102380064,-0.6031207384899763,-0.6148519830517993,-0.6243492383705858,-0.6351269467128566,-0.6485586716951864,-0.6582425065948423,-0.6650277717714415,-0.6749885134642624,-0.6908361692608189,-0.7079258480926912,-0.7270618050461877,-0.7442542563973887,-0.7561765856384136,-0.7673912100825038,-0.7798662052239883,-0.7949785027614086,-0.810394139136046,-0.8292129477054218,-0.8480630103891927,-0.8603071253588963,-0.8717460630354723,-0.8893194585504742,-0.9063499851295936,-0.9157647337078584,-0.9283010942752984,-0.9426211565555114,-0.952014915786976,-0.9708030395744792,-0.9972231755848496,-1.0203809410381446
meanAnt,ssp245,UKESM1-0-LL,J300,0.0,-0.0168307269512164,-0.0282819054229304,-0.0390263135915391,-0.0456602908644473,-0.0523439734653816,-0.0615591883966111,-0.0722862299573632,-0.0841021238816397,-0.09207979167583,-0.1011189704654908,-0.1126243448008235,-0.1240509320777734,-0.1357677316976415,-0.146929117203255,-0.1574779303708963,-0.167971206291074,-0.1770763492222651,-0.18657285108896,-0.1953073055865752,-0.2044791585968664,-0.2140007589260635,-0.2214379960646134,-0.2282949786828326,-0.236446874153141,-0.2449403182612323,-0.2553791126023811,-0.2669977959492036,-0.2762570668599654,-0.2845962045137793,-0.2925474309727157,-0.2996087136981822,-0.3075658653971753,-0.3160815819315895,-0.3223318586928085,-0.3270479645730249,-0.3340740077825886,-0.3429116064185695,-0.3515474905542691,-0.3587908303223055,-0.363598154982735,-0.3686830383050681,-0.3737390420453018,-0.3797347623599831,-0.388966811455756,-0.3981108754931547,-0.4089312146919753,-0.4185258055778115,-0.4242463510634469,-0.4303965782715213,-0.4382450346140779,-0.4448525206848312,-0.4521978265187489,-0.4591503146640067,-0.4652685944786274,-0.4758102433859552,-0.4849572278721775,-0.4904034882748865,-0.4979909747983258,-0.5062476305609764,-0.5137558323804865,-0.5223033295677524,-0.5291420767506908,-0.5386977970329802,-0.5528375758840361,-0.5649188127975885,-0.5757484569335981,-0.5828033892036061,-0.5883487761195295,-0.5970914014318587,-0.6042515086383277,-0.609211420632964,-0.6155633378447859,-0.6224375771756102,-0.6314301196775115,-0.6399702579233615,-0.6463189033912223,-0.655028601361184,-0.6617190100860808,-0.667928039869751,-0.6767479133585848,-0.6888016947858294,-0.7001217685473787,-0.707496942824525,-0.7141894730405455,-0.7222408441873854,-0.7342359910638144,-0.7491747504961397,-0.7566859023583514,-0.7621094218602852,-0.7713795564554757,-0.779482183870726,-0.7866064336675782,-0.7949480448310209
meanAnt,ssp245,UKESM1-0-LL,J50,0.0,-0.0249732734159268,-0.0375495890820745,-0.0504386495564711,-0.0583046947141026,-0.0668182732421158,-0.0779526211816583,-0.0905735615484991,-0.1040286757613321,-0.1137891824351372,-0.124469177228751,-0.1376131868858369,-0.1505428695188345,-0.1637987743203253,-0.1763042612045691,-0.188461625793838,-0.2002337031438519,-0.2108098820173239,-0.2218085184054551,-0.2318805608075709,-0.2422261818860385,-0.2531703636360116,-0.2621094147990349,-0.2706487807470263,-0.2802066528236902,-0.2902876117179665,-0.3023308546744375,-0.3156201025292575,-0.3264798140740043,-0.3363776643368716,-0.3458891899110613,-0.354547477995873,-0.3641738689941795,-0.3742662059932068,-0.3820558470601755,-0.3882214381046445,-0.3967115578229584,-0.4071454846118504,-0.4170511711580029,-0.4257599050700537,-0.4319091933343477,-0.4385322774559383,-0.4449971166674302,-0.4526503031811301,-0.463319540309363,-0.4738587297019473,-0.4859835859865909,-0.4968929854721023,-0.5039600870400571,-0.5115484344379885,-0.5208092090168168,-0.5288468220162884,-0.5376074068416445,-0.5458793404842849,-0.5534088049441144,-0.5653191296520127,-0.575839679133181,-0.5823779896187883,-0.5913661729617891,-0.6008153371516114,-0.6098171561276816,-0.6195691014699942,-0.6277790148381839,-0.6388165326611382,-0.6543303524221734,-0.6677493813240872,-0.6798351039329648,-0.688146239111707,-0.6950272452992459,-0.7051686432627347,-0.713620838567794,-0.719921028704877,-0.7276546864966529,-0.7358264148680447,-0.7461766121080751,-0.7559870677593844,-0.763638259861058,-0.7734834124153406,-0.7814200881260274,-0.7890138791017829,-0.799128712220026,-0.8124472033782628,-0.8249653312946384,-0.83360113371409,-0.8417815902478781,-0.8513548361973166,-0.864997364098848,-0.8813473047177895,-0.8901676041197437,-0.8970701051409924,-0.9076633517620192,-0.91708554799247,-0.9255162503896686,-0.9352185495435128
meanAnt,ssp245,UKESM1-0-LL,WT,0.0,-0.0127583179561481,-0.0212245269250757,-0.029884383251408,-0.0353371659973315,-0.0409131167355212,-0.0493078481856936,-0.0597172106586111,-0.0704813424659503,-0.0777260305229516,-0.0857413350261511,-0.0966292368275942,-0.1073283544994732,-0.1185594678904299,-0.1287895991404896,-0.1387148880454473,-0.1483430097173091,-0.1567898266536501,-0.1656385842460323,-0.1736874382159769,-0.182066885886014,-0.1910835005499709,-0.1978471256563908,-0.2041771250536571,-0.2115752764171034,-0.2195264560711294,-0.2293715238613965,-0.2403817679763688,-0.2491570542570864,-0.2569955805536856,-0.2644267318930073,-0.271042784717121,-0.2785897276904091,-0.2865522163707845,-0.2923573424745373,-0.2965661447952669,-0.3031299434594983,-0.3115002046065789,-0.3197042898039249,-0.3264893819819608,-0.3307289019947717,-0.335326424134127,-0.3399146129473067,-0.3455208638704208,-0.3542476743149916,-0.3628411919971966,-0.3731643656464659,-0.3824558744595848,-0.3877384822275604,-0.3935061823887761,-0.400955906097977,-0.4073226436715775,-0.4141851462597369,-0.4208334998429476,-0.4264710546923399,-0.4364408502136145,-0.4450563328566062,-0.4496826292904943,-0.4570301799761154,-0.4646559088558791,-0.4718730489210666,-0.4798326053109021,-0.486288575863501,-0.4954545892194294,-0.5092654698794439,-0.5209767113160351,-0.53153186162367,-0.538397043788079,-0.5436973729347351,-0.5521281610263798,-0.5588988140947743,-0.5635881113972593,-0.5695913778329417,-0.5761900944158935,-0.5848567132092748,-0.5930085866200966,-0.5989258954661579,-0.6071400355429986,-0.6134432240353864,-0.6193962482077732,-0.627610779553108,-0.639132452482879,-0.6500232006600986,-0.6571266230188839,-0.6634589225053055,-0.6712469757009257,-0.6828989637902304,-0.697554525263492,-0.7046873397707755,-0.7097971608888138,-0.7189087066915564,-0.7269045114513392,-0.7339098543707337,-0.7420223461382116
PIG5,ssp245,CESM2-WACCM,J300,0.0,-0.0222381007209326,-0.0358662394163553,-0.0455003505864038,-0.053759232806455,-0.0637081450192084,-0.0718382910350513,-0.0766786927378208,-0.0840053944557958,-0.0954179034722966,-0.1123495405581754,-0.1284447980088641,-0.1361339617953196,-0.1410732430583058,-0.1485450220793077,-0.1575357877203264,-0.1625153325693923,-0.168960056915293,-0.1769723767225501,-0.1861907630316287,-0.1985235066687307,-0.2074508169124821,-0.2173247125111912,-0.2245469428321122,-0.2306587701719739,-0.2406818268611533,-0.2483076312056018,-0.2538106547502834,-0.2619586842685074,-0.2682380447239227,-0.2773619706490678,-0.2878436933859048,-0.2953083877481669,-0.3060371742394871,-0.3145132815720867,-0.3180095114984451,-0.3243043764210842,-0.3347731457095407,-0.3392481873079975,-0.3461469095521023,-0.3576243872506178,-0.3694692676950865,-0.380273007220014,-0.390937844853839,-0.3995442453229909,-0.409038331324366,-0.4186453441703469,-0.4262255058495,-0.4402236684590781,-0.4534224296424441,-0.4624549077335562,-0.4729249418479156,-0.4870433449609679,-0.5017150788395226,-0.5186159464690151,-0.534499662902176,-0.5413870900996616,-0.5513595706572344,-0.5625134745269639,-0.5686160433658116,-0.5738259152001289,-0.5849024264213748,-0.5976319250911993,-0.6065722206274884,-0.6186429579210875,-0.626964253613304,-0.635151351141553,-0.6451323271338791,-0.6560537721173803,-0.6644052467674373,-0.6704960884313977,-0.6803554621698372,-0.6964289370543183,-0.7101592805023024,-0.7260993170845023,-0.738017360885712,-0.7453971890090777,-0.7514225060303916,-0.7608101125676181,-0.7735284556472821,-0.7877160961784495,-0.8058875111272419,-0.8239002547063227,-0.8334241839404465,-0.8424543923517189,-0.8582791448837295,-0.8735055141339906,-0.8800999034266199,-0.8883421445316758,-0.9000251215948145,-0.9075943987838542,-0.923927436439122,-0.948846174059038,-0.9696391611383997
PIG5,ssp245,CESM2-WACCM,J50,0.0,-0.0314707591763194,-0.0470797864026066,-0.0576523934684871,-0.0680115602403023,-0.0795332831611037,-0.0898668146882766,-0.0968793762971833,-0.1062962733340388,-0.1197521762824678,-0.1384877458810032,-0.1561495718265782,-0.165286881173547,-0.171573905069419,-0.1804953977185255,-0.1907338607587481,-0.1972297301610907,-0.2051070881654583,-0.2145157217157884,-0.2249641175082509,-0.2381324662746479,-0.2486220609506348,-0.2599052118467904,-0.2684276931933663,-0.2758851953128978,-0.2873062811493878,-0.2966431663476671,-0.303578091880951,-0.3132074858683211,-0.3209683985975735,-0.3314966125153071,-0.3433382660104273,-0.3524154690577033,-0.3650235858602765,-0.3747636008107368,-0.3797230811251217,-0.3877322250027615,-0.3995834298211628,-0.4051532051085618,-0.4135438380753993,-0.4265802671820918,-0.4402008470795187,-0.4525813659437556,-0.4644237417519332,-0.4741840896786146,-0.4847648525868019,-0.4954763307487471,-0.5045526454331292,-0.5198136997798616,-0.5342191966778888,-0.5445962243710084,-0.5566679427342106,-0.5722699856094084,-0.5885083570443422,-0.6068904740686049,-0.6239170149920198,-0.6320451704204019,-0.6432912225562223,-0.655528830153414,-0.6627716974087188,-0.6692421346774909,-0.6815057690165803,-0.6954455860985382,-0.7057935141552096,-0.7192166080541714,-0.7287890066295447,-0.7384443330485885,-0.7497959477269989,-0.7620743815008052,-0.7718358293514263,-0.7794126186875537,-0.7909654667876268,-0.8086842290623977,-0.8237240576984715,-0.8409710725717671,-0.8541012713596509,-0.8628996071739695,-0.8702736839967031,-0.8809483927691705,-0.8949667214885935,-0.910453094353318,-0.9299020700547364,-0.949064515330532,-0.9599625744051968,-0.9702353114312692,-0.9873041431380531,-1.003749038555246,-1.011316578598656,-1.0206359986494191,-1.0333435628942254,-1.042035095111875,-1.0594277367921618,-1.0855439845850063,-1.107430888058161
PIG5,ssp245,CESM2-WACCM,WT,0.0,-0.018485107222845,-0.0294259463474312,-0.0359532128712338,-0.0428061901209323,-0.0510077007166321,-0.0579860377706733,-0.0617572463148289,-0.0678125117868682,-0.0785029518732997,-0.0940618875424045,-0.1086319244158372,-0.1154802793604971,-0.1193585804649605,-0.1257735352977601,-0.1334968263224314,-0.1377536909002009,-0.1430032278810266,-0.1494650927509962,-0.156828010615584,-0.1677910000664185,-0.1767128124090205,-0.1857848143731041,-0.1920774720592912,-0.1973919983207479,-0.2065317944440857,-0.2134215157742379,-0.2179866882269132,-0.2250164982521862,-0.2303049144136481,-0.238196866394932,-0.2473826294960558,-0.2540078884996858,-0.2635558953636359,-0.270866886604688,-0.2735233597834274,-0.2792458468539216,-0.288922967621481,-0.2924051716813854,-0.2985858388480223,-0.3092996019834178,-0.3203391606251024,-0.3304949057127341,-0.3403988697011564,-0.3480811061620186,-0.3567640008785141,-0.3651629806738038,-0.3719681490247245,-0.3852753273084585,-0.3977257216488031,-0.4060660397508498,-0.4159210337506186,-0.4293055172751943,-0.443302997220434,-0.4595924687603691,-0.4746656417403103,-0.4811406433023745,-0.4905599445529807,-0.5008435595459914,-0.5061012679992707,-0.5104137695910598,-0.5204095720173922,-0.5322545191008203,-0.5406328788247686,-0.5521935516012177,-0.5599162923179609,-0.5677167337029523,-0.577551388793336,-0.588122494808624,-0.5962578564927987,-0.602091912799946,-0.6115129684643507,-0.6272889863486859,-0.6406949708320511,-0.6564301969515125,-0.6682316438981417,-0.675480281623566,-0.6815625014362675,-0.6910510076088339,-0.7038211944626075,-0.7179969415715752,-0.736022416892571,-0.7539671154078526,-0.7636502907567561,-0.772682429577536,-0.7887763004572748,-0.8042970769383543,-0.8109389022973139,-0.8193471022781401,-0.8311443286672162,-0.8388457188344696,-0.8552566860560761,-0.8805171468542914,-0.901507388895887
PIG5,ssp245,UKESM1-0-LL,J300,0.0,-0.0168307269512164,-0.0274363419929322,-0.0375777560478912,-0.0427632041747717,-0.0477343205753539,-0.0575712975111533,-0.0685208140969554,-0.0800266166808971,-0.0872018205108083,-0.0959172809386072,-0.106662749144002,-0.1176490295287543,-0.1292637002464773,-0.140563565978292,-0.1505646377790262,-0.1599340846040513,-0.1684373851461408,-0.1773858807959726,-0.1857622745383574,-0.1943899642973432,-0.203743402504614,-0.2104957832196062,-0.2166776286990937,-0.2238231626191396,-0.2308512355325187,-0.2398866994725808,-0.2506518133452267,-0.258543418196192,-0.2659038735288548,-0.2720766485847354,-0.2768485032613063,-0.2813868414931919,-0.2859204081839267,-0.2894615731171763,-0.2923055849838721,-0.2984606244196777,-0.3060750146114939,-0.313657502437742,-0.3180174678753655,-0.3201910597920064,-0.3248084025671838,-0.3288974415190784,-0.333969013986407,-0.3418126916614266,-0.3495399782545286,-0.3587737291675276,-0.3668673652960403,-0.3717243697244679,-0.3760855138045006,-0.3828628004440048,-0.3873783323855747,-0.3939843086283441,-0.399800494212448,-0.4046464795382955,-0.4143566278755261,-0.4223043582051761,-0.4266952609090325,-0.4334637540871424,-0.4404873005627166,-0.4470791714345601,-0.4547538838070585,-0.4609331667606205,-0.4688647942021937,-0.4824719081368226,-0.491891434711299,-0.501658483678905,-0.5081305484820376,-0.5128955588113382,-0.5194886594072268,-0.5252867708677974,-0.5288694583098971,-0.5340091925118784,-0.5400583602652166,-0.5467521041455236,-0.5519513185984369,-0.5498832844505913,-0.5568614479090802,-0.5609541192033959,-0.5656343166258291,-0.572647350558621,-0.5827411101200138,-0.5925790624499436,-0.5978480118734996,-0.6027031661424829,-0.609524113232546,-0.6197703695466755,-0.633021107478365,-0.6388666422934568,-0.6419998045439529,-0.6498857601127678,-0.6553799676133417,-0.6608383558579685,-0.6674250407059733
