gamma,scenario,gcm,slidinglaw,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051,2052,2053,2054,2055,2056,2057,2058,2059,2060,2061,2062,2063,2064,2065,2066,2067,2068,2069,2070,2071,2072,2073,2074,2075,2076,2077,2078,2079,2080,2081,2082,2083,2084,2085,2086,2087,2088,2089,2090,2091,2092,2093,2094,2095,2096,2097,2098,2099,2100
meanAnt,ssp245,CESM2-WACCM,J300,0.0,-0.0008547462878855,-0.0025203673777085,-0.0047773304109396,-0.0050212472525207,-0.0077900197348395,-0.0093491645159208,-0.010030184959936,-0.0123172564244705,-0.0118407722108908,-0.0146450988180533,-0.0193709343865819,-0.0205356897242122,-0.0220246686342317,-0.0225001144369684,-0.0200102385487443,-0.0179043606155381,-0.0178225795624292,-0.0188755656180447,-0.0207942780317476,-0.0217036858215681,-0.0232660259521507,-0.0253131561647046,-0.0298429837758897,-0.0344139062500028,-0.0360569892287429,-0.0387279609595268,-0.0415556622479964,-0.0412999885315707,-0.0395484140956177,-0.0370437266175489,-0.0342540774346339,-0.0352615293126708,-0.0352140602486661,-0.0303850651775986,-0.028383934217622,-0.0278321404109279,-0.0275367857545272,-0.0303206954587379,-0.0369296107679882,-0.0440579062080961,-0.0464529583808142,-0.0483370945752495,-0.0516858186190247,-0.0544620551195746,-0.054084834805255,-0.0532125414597052,-0.05335901321051,-0.0543870475029938,-0.0560416169456212,-0.0551943939357798,-0.0535071830665032,-0.0519084793521149,-0.0538753008057538,-0.0554606336317706,-0.0537643439455348,-0.0547903831944221,-0.0569097157309543,-0.057965161430442,-0.0591042488237814,-0.0610514199978967,-0.0652958245108552,-0.0651099360526883,-0.0604456285705695,-0.0589220948775679,-0.0574956547026214,-0.0531578226321001,-0.0462955448985122,-0.0406935544023639,-0.0359913511312376,-0.0298508635745118,-0.0218845692640993,-0.0123099556972806,-0.0048680477937223,-2.3032490125045806e-05,0.0023760453411311,0.0044217939606403,0.0085461856398125,0.0117036991134417,0.0167771726027305,0.0211338261984935,0.0221582325171654,0.0257756409149214,0.0308582413522881,0.0338533722466962,0.0348522451995078,0.0380296661085473,0.0422182333692535,0.0471790721148006,0.0554907059432316,0.0625762706489816,0.068990781429715,0.0763979834775362,0.0801287902765294
meanAnt,ssp245,CESM2-WACCM,J50,0.0,-0.0022658461786081,-0.0046425311627882,-0.0077259657638605,-0.0088679830712327,-0.0125278633242354,-0.0151266879612235,-0.0169567111185219,-0.0202044833521875,-0.0207152225513813,-0.0245827193159896,-0.0303562002637069,-0.0327558380347712,-0.0353008390716978,-0.0367696326980998,-0.0352824214933363,-0.0343955307189766,-0.0355228460970292,-0.0378887556173989,-0.0411843153588881,-0.0434518887207064,-0.0463101406799847,-0.0497302497079016,-0.055654037906477,-0.0615727501074101,-0.0646447022591678,-0.0687185853723757,-0.0729040441644525,-0.0739951261230767,-0.0736318467487314,-0.0726804989969143,-0.0713631612232441,-0.0737983564731565,-0.0750319104455248,-0.0714100682417662,-0.0706088179780919,-0.0714901407085499,-0.0724427852721669,-0.0763206559448206,-0.0839727417139424,-0.0922871531487968,-0.0956543544214673,-0.0989943992917891,-0.1039911982566929,-0.1081320456386968,-0.1090714062507104,-0.1095846648870495,-0.1108723555492911,-0.1130126994011149,-0.1157761462666772,-0.1161571997493263,-0.1157348016823365,-0.1151709831906884,-0.118121048893588,-0.120649871497786,-0.1199629849106646,-0.1218487017470738,-0.1247217131404408,-0.1264908887783218,-0.1282963870715779,-0.1308474914826528,-0.1355753074833542,-0.1357985898494485,-0.1316754946910623,-0.130800028510408,-0.1298529773057953,-0.1258076257560849,-0.119315429812446,-0.113881255519914,-0.1096962646931434,-0.1041798972117651,-0.0963397805043837,-0.0870484854456298,-0.0803365183423032,-0.076206427617761,-0.074499613984024,-0.0729810654204439,-0.0691692084496325,-0.0665275880195457,-0.0618726483189352,-0.0580000016067936,-0.0573319105202409,-0.0542317763862939,-0.0496295265883618,-0.0471990678359854,-0.0463651004525299,-0.0431042948315033,-0.0384256101869277,-0.0327557930091436,-0.0245881759071891,-0.0177480277878423,-0.0114086683691405,-0.0042796153751546,-0.0009047689023192
meanAnt,ssp245,CESM2-WACCM,WT,0.0,0.0020524835608687,0.0019257035178873,0.001232311193403,0.0027104756455347,0.0015620395314737,0.001391342774438,0.0020787391567301,0.0012212748010017,0.002957956708553,0.0014507811278833,-0.0021176537961908,-0.002148459757979,-0.00250983223469,-0.0018724221255101,0.0018849927132451,0.0054031554314626,0.0067942498275422,0.0070473348329752,0.0063616673528948,0.0067115770952393,0.0065229773546144,0.0057147193739525,0.0025055505284382,-0.0007882853929851,-0.0011436721615556,-0.0025254632664011,-0.0040643063986164,-0.0025833192229384,0.0004047898551481,0.0042122540903803,0.0084488948306666,0.0089266879603318,0.0104012539967203,0.0165556444544506,0.0197291928523718,0.021232134180015,0.0223044482518259,0.0206390978032018,0.0151729098704936,0.0094488322374556,0.0086625248429875,0.0080906402912011,0.0059386204252065,0.0041801850463323,0.0053688843748899,0.0069076315920342,0.0075616867534166,0.0071941849661294,0.0061260395495061,0.007483835775575,0.0094668217771363,0.0117852439730013,0.0108430300481241,0.0098924262310727,0.0122707852755932,0.0120110252507398,0.0106871305738904,0.0106107300054013,0.0105104497605678,0.0096826064774142,0.0067937720610226,0.0082607294935395,0.0141208294090922,0.0167826950814669,0.0194665390412959,0.0251355706257634,0.0335885351085837,0.0409352276748125,0.0472096940409797,0.0549038019320549,0.0646017165575362,0.0760292336035495,0.0853012988170972,0.0918481029689109,0.0960710675854241,0.0998175678321801,0.1059206972540266,0.1110319309944393,0.1181060309797465,0.1244824288608407,0.1270718121158732,0.1323372060202024,0.1395936805134331,0.1448506696003037,0.1481443486581431,0.1536650279108266,0.160487562111789,0.168140415220999,0.1792247707796327,0.1888142906815037,0.1977864535245715,0.2077363879774485,0.2142163977818706
meanAnt,ssp245,UKESM1-0-LL,J300,0.0,-0.0005979200690905,-9.746755370609423e-05,0.0007510423557539,-0.0002906704288433,-0.0030259929401614,-0.0059686489595297,-0.007072040383673,-0.0046517208076285,-0.0016243432954348,-0.0005156723220793,8.078052117554255e-05,-0.0012041384862638,-0.0040814132966016,-0.0039737514973183,-0.0044713559755471,-0.0066180904963414,-0.0046835380513919,-0.0011863491080235,0.0001593985512605,-0.0008066276736161,-0.0036529261914405,-0.0053140393372546,-0.0060853460529864,-0.0062271974135649,-0.0065623942652471,-0.0070241252035036,-0.0077434143145326,-0.0085028142774861,-0.0083869100897762,-0.0086625855341221,-0.0092413228512239,-0.0092085590022209,-0.0077535585100296,-0.0071686908345301,-0.0080078637959447,-0.0077381468241425,-0.0079583475381448,-0.009810475349437,-0.0100795408949946,-0.0084673172313951,-0.0071926288522219,-0.0058337236810508,-0.006016438576138,-0.008276754798191,-0.0096575681953548,-0.0110557910372107,-0.0131881952903779,-0.0160462485441544,-0.0193372330850636,-0.0225964453832578,-0.0256618531375545,-0.0280090627598727,-0.0296958171162682,-0.0328851113040217,-0.0370843448766932,-0.0387221877575258,-0.0383675043510557,-0.0385824659929765,-0.0404827195057771,-0.0407640883461603,-0.0406351159745882,-0.0426406704340803,-0.0443588145051308,-0.0451417053153514,-0.0459140244181038,-0.0495886307367979,-0.051705589208978,-0.0527245126726567,-0.0573712772759791,-0.0625295819693828,-0.067916855896614,-0.0714537748134484,-0.0726911293599373,-0.0754993692213571,-0.0761695760586494,-0.0737494788485321,-0.0750314800002277,-0.0803431636952896,-0.0847215942210236,-0.0894729160587306,-0.0931813522077458,-0.0975244113505041,-0.1029274819604156,-0.1049576569805766,-0.1055492859156775,-0.1074043977514607,-0.1103329073757892,-0.1133589047248588,-0.118009851243649,-0.1239270035682209,-0.1282909199049782,-0.1326305456015924,-0.1382237314234036
meanAnt,ssp245,UKESM1-0-LL,J50,0.0,-0.0020506307526486,-0.0022461365729386,-0.0022454482321808,-0.00407353534316,-0.007527377367802,-0.0110937259348565,-0.012820293242443,-0.0111296272136893,-0.008841361901856,-0.008729391456179,-0.0092181855666682,-0.0116802290072296,-0.0156352370670556,-0.0165001030821349,-0.0179333378963416,-0.0207383491317775,-0.0195046761811898,-0.0168371146701065,-0.0164643588648074,-0.0184656336122257,-0.0221586031648069,-0.0248161784352368,-0.026533441002129,-0.0277268494768092,-0.0292407343896938,-0.0308671067047257,-0.0325601189477926,-0.0341863288043383,-0.0349037958384374,-0.0361266450905887,-0.0376429966000406,-0.0386896197026444,-0.0382411116063095,-0.038808535496053,-0.0410607477379736,-0.042098275285833,-0.0433585283341225,-0.046199338142471,-0.0475094512641077,-0.0470557503602487,-0.0466504367387315,-0.0463415903162518,-0.047905185918795,-0.0516218885740397,-0.0544731358457097,-0.0573115341951138,-0.0607659826188596,-0.0648674267661575,-0.0686610477375433,-0.0726407950860583,-0.0765861893456749,-0.0798380391447008,-0.0826231695855192,-0.0871639153013571,-0.0927754926331571,-0.0957501606085005,-0.0967691036031436,-0.0984092911493941,-0.1017342115918575,-0.103425582787029,-0.1048331417029729,-0.1083304987695789,-0.1115216548951378,-0.1137750989705126,-0.1160648816280573,-0.1212597124257809,-0.1248217271288112,-0.127203178164458,-0.1328707448652762,-0.1390617414005224,-0.1455578043199018,-0.1501105291154482,-0.1523319774166486,-0.1561262311583658,-0.157732295794035,-0.1563007667366563,-0.1584701292471623,-0.1645962883583036,-0.169786436574866,-0.17537211592934,-0.1797356818261907,-0.1849073651147952,-0.191063357912489,-0.1938768446946018,-0.1953125831323253,-0.1981271482240052,-0.2018258741444508,-0.2056081361751797,-0.2111999828312998,-0.2179904950428886,-0.2230944608413582,-0.2283673261366682,-0.2350434262415273
meanAnt,ssp245,UKESM1-0-LL,WT,0.0,0.0022917684651461,0.0042174428826308,0.0063437382844419,0.006611427817511,0.0052199778960949,0.0036666413592366,0.0037819427019263,0.0073827726687268,0.0117578695763889,0.0140940830324601,0.0158105015870837,0.0156578702458231,0.0139644930458637,0.0152743486341572,0.0160233751528651,0.0152704070224173,0.0185809742289999,0.0234472669651613,0.026102600900753,0.0264150494824638,0.0249416971252168,0.0245266614033592,0.0252399792072467,0.0266073178053371,0.0277133846128494,0.0286670618458468,0.0293583150480124,0.0300908933754143,0.031704379327704,0.032877156376486,0.0339541934618223,0.0356428773643897,0.038710790919162,0.0408210268438638,0.0414225804840424,0.0430831855542917,0.0441971810236644,0.043663792808003,0.0447127926474118,0.0476187625235393,0.0502039478625435,0.0528959474562042,0.0541269411812648,0.0531858701263993,0.0530735187014651,0.0529313178967543,0.0520783635611288,0.0505619498411813,0.048594469506008,0.0467768104700769,0.045152562594951,0.0442077544594285,0.0437991030611739,0.0419461682700279,0.0390705152279681,0.038778258140667,0.0404607490364584,0.0415580787595442,0.0410031982673411,0.0420482270618858,0.0434276333844373,0.0426647504982034,0.0421859090665047,0.0426525014203989,0.0430296883877988,0.0405302676624368,0.0395265743796543,0.0396696539656903,0.0361296903841155,0.0320015305094986,0.0276295899314477,0.0251377565161122,0.0249435367648752,0.0231723324488665,0.0235366241956669,0.0270274232195937,0.0267459488647366,0.022420019651762,0.0190284363796867,0.0153288145244615,0.0128305380378741,0.0096622962861099,0.0053340250141664,0.0044026039022797,0.0048940923400433,0.0041163677953511,0.0023522949631913,0.0005037764961641,-0.003051787524728,-0.0079763305321075,-0.0112174980946708,-0.0145907703522871,-0.0192636869903824
PIG5,ssp245,CESM2-WACCM,J300,0.0,-0.0008547462878855,-0.0029055849273152,-0.0055228361105214,-0.0079938357299595,-0.0135480331108201,-0.0197506038904249,-0.0256147945327041,-0.0316229520302163,-0.0329595006248597,-0.0367583295842399,-0.042320612347945,-0.0447667087057158,-0.0495822967389342,-0.0536871173980735,-0.0539426443742262,-0.0522626338713114,-0.0513586699809232,-0.0496766171961556,-0.0487097385998766,-0.0473511988476959,-0.0489834668695462,-0.052024506959608,-0.0570355423499482,-0.0575245942292276,-0.051051301072276,-0.0471557716670353,-0.0460868479339538,-0.0426084080174091,-0.0364688930470637,-0.0281121395070865,-0.0185365977026267,-0.0119134919796081,-0.0038913102877666,0.0086093968186542,0.0155879052374162,0.0194084449170448,0.0214227895578411,0.0190772136043078,0.0118461760486323,0.0038509762599268,0.0012675829520803,1.6461573605580633e-05,0.0007955327647259,0.0037820075777163,0.0121626130442173,0.0229303172590914,0.0336350399723431,0.0414331414031861,0.0465607518153037,0.0549657702085239,0.0652219242884355,0.0771778448708086,0.084813730319525,0.0952335844808498,0.1111622047234004,0.1243460420886587,0.1374147931965631,0.151460010642977,0.1662255689446191,0.1800183752625499,0.1931142300856956,0.2119196802654628,0.2350982441865975,0.2561664664217166,0.2789288396419715,0.3042275741916139,0.3311320148329879,0.3575843661164361,0.3854471331632383,0.4161603682014163,0.4514136889258263,0.4859702162469218,0.5123147588602979,0.5366265241432453,0.5572734044721908,0.5749890424899468,0.5935106638730538,0.6100575141895923,0.6294830257612717,0.6497444622300735,0.6641660224018442,0.6810640867124349,0.6995072000905224,0.7148671902983974,0.7283891026852441,0.7459896325269783,0.7637793894042204,0.7805384788154048,0.8000465879885001,0.8176818215354413,0.834397746894409,0.8515830327118973,0.8662503937219209
PIG5,ssp245,CESM2-WACCM,J50,0.0,-0.0022658461786081,-0.0052476758329059,-0.0087179811729374,-0.0120612576008877,-0.0184542920791609,-0.0254397494412541,-0.0321574803768623,-0.039080666065619,-0.0410866069944796,-0.0457740469040609,-0.0521310165511606,-0.0555935364151269,-0.061435111682502,-0.0664223084171184,-0.0678239515567004,-0.0673085980866112,-0.0675860197304275,-0.0670406145831525,-0.0672378560965931,-0.0670951830447012,-0.0699122158303726,-0.0741802765114579,-0.0803833338474062,-0.0820263788954511,-0.0768142974889818,-0.0741516445052033,-0.0742467582412622,-0.0718345486993791,-0.0669402024310986,-0.0597430594630938,-0.0513451590531556,-0.0459648344497112,-0.0390507877743748,-0.02748605848394,-0.0216390142120941,-0.0191957983303735,-0.0185104857344105,-0.0219146644040882,-0.030271194864905,-0.0393892420328685,-0.0431643612880282,-0.0456036812061782,-0.0460414253847632,-0.0442928910179997,-0.0371020145228635,-0.0273643971748515,-0.0174150709150381,-0.0106791189522187,-0.0066239089893309,0.0006195054280943,0.0094766289654888,0.0205128583810655,0.028004026556873,0.0382303729703229,0.0540368242677956,0.0671016495683428,0.0804261217944109,0.09429069491409,0.1092680972002709,0.1238207884253498,0.1385588784161198,0.1599586902205458,0.1845034616639839,0.2070705918885288,0.2317703597230316,0.2591604206419931,0.2883994322974855,0.3167035826182699,0.3470585711874672,0.3813099400408101,0.4196777903291618,0.4571790223188412,0.4872832428711023,0.514999918842524,0.5394519663697007,0.5610649173502281,0.5832597903355574,0.6036721139546727,0.6267589367169267,0.6505909250026792,0.6686460784917008,0.6892415325080802,0.7110979628193953,0.7301080387155126,0.7466838495605771,0.7671604261715546,0.7883011385803119,0.8085292631218347,0.8323651064092474,0.8541151808950005,0.8748447618778107,0.8956134875734774,0.9138403512998252
PIG5,ssp245,CESM2-WACCM,WT,0.0,0.0020524835608687,0.0016575620628126,0.0005794717072486,-0.0002772428227233,-0.0043369945643614,-0.0092505023188315,-0.0139165671576624,-0.0189596654473492,-0.0191929848012829,-0.0221165445688862,-0.0268568423309585,-0.0285359504498992,-0.032404204449142,-0.0351359859615896,-0.0341990645763893,-0.0315393592337154,-0.0297391294526947,-0.0270914489046096,-0.0251505139794178,-0.0228252519861244,-0.0234267960061682,-0.0255360732809105,-0.0294695907405038,-0.0288546514535258,-0.0212350056694891,-0.0162149471298236,-0.0140027528058078,-0.009203598935294,-0.0017094626078804,0.0081612504325944,0.0193259638600209,0.0275095612586174,0.0368634042973411,0.0507063587818382,0.0590564446579208,0.0643596400927607,0.067861196568943,0.0671621257586906,0.0616388363052881,0.0555256474000556,0.0549566740878797,0.0556656964557557,0.0585280748785576,0.0634783571371397,0.0738399744990067,0.0867220831109402,0.0995710849843708,0.1092828734633192,0.1164383536254235,0.1269680854232531,0.1396203666187439,0.1536669451607606,0.1640343703180644,0.1770351917513792,0.1953003799565598,0.2109477030533379,0.2260383460329503,0.242790488948826,0.2606374744250361,0.2777036479221082,0.2942987024755281,0.31656294837544,0.3426910787448251,0.3668004234341726,0.392763867604434,0.4206820509137969,0.4509471458259141,0.4813682079598005,0.5136643432495793,0.5492925290351162,0.5887320430268418,0.6275358978477329,0.6585838268862847,0.6870127490234554,0.7117080600053256,0.7334899041181604,0.7565794235605381,0.7774713406575502,0.8010797543221574,0.8262565547774353,0.8459251293058662,0.8670731760676003,0.8891428841659191,0.9086951802222234,0.9267598458592295,0.9485924409168928,0.9704082604965628,0.9917886132575888,1.0164951453554143,1.0389307864763089,1.05986176481876,1.0813764957969545,1.1001689142730615
PIG5,ssp245,UKESM1-0-LL,J300,0.0,-0.0005979200690905,0.0001185138834848,0.0014440918797421,0.0006670568530523,-0.0015791222171622,-0.0036858613459483,-0.0042414928664122,-0.001348265076022,0.0020742701970815,0.003650407628644,0.0046293615896189,0.0037183999118191,0.0011235016906323,0.0017298074522881,0.0017299242861253,0.0001532821012303,0.0025361658524845,0.0064376241502942,0.0083088061065586,0.0076832295150539,0.0052496125712079,0.0038197087909597,0.0034169867131919,0.003743740577327,0.0036590099092794,0.0032440691637685,0.0031012365813464,0.0029573221476282,0.003605826514779,0.003934791877645,0.004129722236692,0.0048569902639465,0.0066273545682811,0.0077351766345627,0.0072862741097339,0.0079413572163813,0.0081504231741198,0.0067919029585246,0.0067186431561346,0.0083336681439546,0.00991832326294,0.011931873339911,0.0123822010631525,0.0105893422636299,0.0095078742668538,0.008373957726193,0.0064757830180243,0.0037808690375746,0.000503322346819,-0.0024447266816201,-0.0051389958716538,-0.0071483795657995,-0.0086084127159353,-0.011545807097972,-0.0153972697402222,-0.0167241691726096,-0.0160042090424883,-0.0158160945193804,-0.0172420404994057,-0.0172521655313144,-0.0169792230073458,-0.0190141337441417,-0.0210267915469175,-0.0219834933834037,-0.0226487399803911,-0.026274530791896,-0.0284257459572733,-0.0294152390645988,-0.0340266738419315,-0.0390684683351009,-0.0445368167262419,-0.04822999264261,-0.0494509628000624,-0.0520760040255037,-0.0528214246073199,-0.0505620250792727,-0.0519179370133894,-0.0573035042546417,-0.06183977443302,-0.0666392972706467,-0.0703313425298302,-0.074544364331886,-0.0800527079916378,-0.0822225027729014,-0.0828190052564503,-0.0846225867594768,-0.0876337093514527,-0.0908766284634421,-0.095637764954877,-0.1016785254669574,-0.1061829499150088,-0.1104400933718295,-0.1160396423381153
