gamma,scenario,gcm,slidinglaw,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051,2052,2053,2054,2055,2056,2057,2058,2059,2060,2061,2062,2063,2064,2065,2066,2067,2068,2069,2070,2071,2072,2073,2074,2075,2076,2077,2078,2079,2080,2081,2082,2083,2084,2085,2086,2087,2088,2089,2090,2091,2092,2093,2094,2095,2096,2097,2098,2099,2100
meanAnt,ssp245,CESM2-WACCM,J300,0.0,-0.0032430487785474,-0.0049818523521876,-0.0065072519267925,-0.0074429781287732,-0.0086600184399153,-0.0098906100054829,-0.0103209931131676,-0.0101736509007807,-0.0102678505216145,-0.0104521319275725,-0.0096894939005759,-0.0099412489593548,-0.0111416390974481,-0.0116341937512216,-0.0117834524834666,-0.0121008379960359,-0.0121448608521617,-0.0124439156540036,-0.0128127515133421,-0.0139562271038601,-0.0154568966479993,-0.0162919501391491,-0.0166932332983004,-0.0167663314957154,-0.0168028720971114,-0.0173827726607136,-0.0182297954949365,-0.0190368002602649,-0.0208399715375334,-0.0217867029074967,-0.0217925798919892,-0.0226130521227069,-0.0244720566019098,-0.0272442037366062,-0.0290792306230533,-0.0289165818555468,-0.0288928484028289,-0.0294124709629962,-0.0293249345814302,-0.0290787484211155,-0.0290511159003282,-0.0285617446071829,-0.0283290740657199,-0.0282749713411287,-0.0291549517186982,-0.0300096887108815,-0.0289124605320233,-0.0275590262109981,-0.0263824586731866,-0.0262644865243311,-0.0260197431663894,-0.025903202238032,-0.0269568390069397,-0.0269250413827419,-0.0270627371282104,-0.0267895195361828,-0.0259328977728145,-0.0261464421064038,-0.0276580553922259,-0.0282726890396486,-0.0278062446039897,-0.0276204142546335,-0.0276581080905959,-0.0286026626663872,-0.030201160025357,-0.0310288126729343,-0.0309802840580022,-0.0318803671039927,-0.0323839437050311,-0.031826219877913,-0.0331508546667956,-0.0341035018117505,-0.0340909010177438,-0.0349850739024363,-0.0349221117393328,-0.0351954648688524,-0.0363019487963365,-0.0364323697263011,-0.0363506517608937,-0.0356448792020383,-0.0353132734710116,-0.0359549956245066,-0.0362834510624027,-0.0356271607347237,-0.03389803526581,-0.0325027110117913,-0.0320729155071195,-0.0314757892728685,-0.0318857383438742,-0.0333526824626281,-0.0329274005648673,-0.032345529101321,-0.0327307177021984
meanAnt,ssp245,CESM2-WACCM,J50,0.0,-0.0036445287507957,-0.0056995487000297,-0.0076935700146087,-0.0093604670981969,-0.0111836759858008,-0.0128843181151162,-0.0138535196040652,-0.0144447400443303,-0.0150708112150946,-0.0158954373277206,-0.0158688702911872,-0.0167186445647574,-0.0185237303659871,-0.0196103313455452,-0.0203292555436927,-0.0211532656937127,-0.0217218691177853,-0.0225764454161015,-0.0234991441927045,-0.0253097872849855,-0.0274463908503402,-0.0289951094819053,-0.0300739794948445,-0.030754608704646,-0.0313813299335806,-0.0326267377067757,-0.0341210724574754,-0.0355575911970205,-0.0379610531858062,-0.0394966416254386,-0.040098993532553,-0.0415209823121319,-0.0439977024881668,-0.0473522417320236,-0.0497510584148006,-0.050169937628296,-0.050736031336038,-0.0518442494441367,-0.05233247011159,-0.0526506197588421,-0.0531315006205522,-0.0532267337589649,-0.0535508563973096,-0.053934673931122,-0.0553136721531467,-0.0567575629262977,-0.0563609718637008,-0.0557254097202288,-0.0551751857174644,-0.0556681486184131,-0.0559918315564997,-0.0565444672939792,-0.058263586442583,-0.0589123778397923,-0.0596617375839831,-0.0600018619439954,-0.0597620914046391,-0.060613554708929,-0.0626901948053476,-0.0638563527056933,-0.0639497448897087,-0.0641962880451758,-0.0645509566834819,-0.0658639094227412,-0.0678451440894922,-0.0690619707295738,-0.069423931663637,-0.0707744206595321,-0.0716706633499664,-0.0715635090738619,-0.0733602871167519,-0.0747103090910444,-0.0752246512963011,-0.0766650691731717,-0.0771218806348179,-0.0781108008296023,-0.0797351821753341,-0.0802633302090194,-0.0805959457932257,-0.080193088741165,-0.0802109552061316,-0.081255451684262,-0.0819357802641768,-0.0817343237404818,-0.080590752853472,-0.0797843573066183,-0.0798001128866691,-0.0796115938496236,-0.0803747326605179,-0.0823353996864157,-0.0824920168888302,-0.0824288933897367,-0.0832791380677531
meanAnt,ssp245,CESM2-WACCM,WT,0.0,-0.0021910310494511,-0.0032244801082559,-0.0038410222249028,-0.0041395513097029,-0.0047494672584623,-0.0054909006769018,-0.0061792400655371,-0.0060701611993162,-0.0059408143855622,-0.0058983067909227,-0.0049435692477696,-0.0049187230000598,-0.0058975450024462,-0.0061828940627959,-0.0061012067343117,-0.006195448616276,-0.0061775638652346,-0.0062965978471378,-0.0065024671541443,-0.0074455264089321,-0.008650377431602,-0.0092661651982577,-0.0094784035622262,-0.0093985529519168,-0.0092760374399883,-0.0096879991233238,-0.0104146960348048,-0.0110622947283845,-0.0127277844212375,-0.0135765152906297,-0.013490294414025,-0.0142226290434527,-0.016029461007403,-0.0187812534542082,-0.0206589042069173,-0.0205217435886214,-0.0206097637204458,-0.0212140530768228,-0.0211776243087495,-0.0209449712585846,-0.0208818519053505,-0.0203341521837758,-0.0200423148319561,-0.0199024439395034,-0.0208426177506105,-0.0217451930865652,-0.0208159301092123,-0.0196516838611577,-0.0186820933972275,-0.0187150939345391,-0.0186331923439486,-0.0186723848930613,-0.0198888032641023,-0.0199945590781588,-0.0202796542698964,-0.0201687838290465,-0.0195589698020842,-0.0201207299731954,-0.0219061833728186,-0.0227738886780131,-0.0225481174111182,-0.0224649046198034,-0.0224566190807689,-0.0233395946788545,-0.0249263007631383,-0.0257560964581615,-0.0257525023548801,-0.0267606190946835,-0.0273191562722037,-0.0268324080146807,-0.0282345232968019,-0.0290814503700511,-0.0290736125901026,-0.030013336411561,-0.030150150065187,-0.0306921756684949,-0.0319564304476596,-0.0320629649808169,-0.0320035543703008,-0.0312152192297338,-0.030873363317739,-0.031506289894483,-0.0318023692167821,-0.0310071402166453,-0.0291257462927487,-0.0275717521484398,-0.0268990439560432,-0.0260951209614633,-0.0262755854601661,-0.0275745648978634,-0.0270051320474963,-0.0261934483690606,-0.0263414069159492
meanAnt,ssp245,UKESM1-0-LL,J300,0.0,-0.0033723838983154,-0.0054753242395308,-0.0075802685599188,-0.0098083414758693,-0.0125250559895188,-0.0150646007971199,-0.0171379678085298,-0.0192608599141836,-0.0216152331295326,-0.0236624097840531,-0.0257450577227967,-0.0280698732038143,-0.0300419795988953,-0.0320019531742245,-0.0342841463805304,-0.0361916853455797,-0.0376218224450301,-0.0393456271240191,-0.0412208278613431,-0.0428000790702302,-0.043935958213932,-0.0454393358137341,-0.0473311497404904,-0.0490790491295146,-0.0509875896137097,-0.0526755788553913,-0.0539291739139259,-0.0555178734177311,-0.0572111323448463,-0.0588341372553208,-0.0603626865234501,-0.0613567994883631,-0.0622439661918738,-0.0635650880647197,-0.0651234452413352,-0.0663539478840263,-0.0677184523583842,-0.0690078682509804,-0.0699815419511245,-0.0712746355529277,-0.0724867925035673,-0.0733211467892515,-0.0745085250470484,-0.075385434443533,-0.0761971618443732,-0.077362743925891,-0.0785478913737104,-0.0795967326902189,-0.0807312671775143,-0.0817355750504659,-0.0825591921930718,-0.0836507609150205,-0.0849269718353758,-0.0861653414612687,-0.0871233695432231,-0.088554663256525,-0.0901478905832995,-0.0911581546364502,-0.0921532217503175,-0.0927452687366731,-0.093391842345007,-0.0946955898814234,-0.0954989292772736,-0.0959830127892423,-0.0966916836331094,-0.0967816930706669,-0.0975366454578096,-0.0987119310737581,-0.09972032416949,-0.1002558084586235,-0.1004819012383114,-0.101169434398083,-0.1020154543528112,-0.1025212464125783,-0.1033665595232867,-0.1045204622170878,-0.1058431192973493,-0.1065668065395915,-0.1071800192337126,-0.1077788016137363,-0.1086852096778193,-0.1097816613857797,-0.1106544413482911,-0.1114827876204322,-0.1119870925869076,-0.1128063465508319,-0.1133466562967574,-0.1134579758265418,-0.1137694181731912,-0.1139764537613317,-0.1141913175026784,-0.114625293501388,-0.1151784221108298
meanAnt,ssp245,UKESM1-0-LL,J50,0.0,-0.0037718896688066,-0.0062026691244176,-0.0086669296091673,-0.0112767941729289,-0.0144584012283567,-0.0173295647945503,-0.0197477403670643,-0.0221847113450106,-0.0248918530311468,-0.0273502163166629,-0.0301178245810094,-0.032908012496328,-0.035384025052504,-0.0378081056136345,-0.0404029740552658,-0.0426377854964594,-0.044488779426958,-0.0467036315328667,-0.0490383672016921,-0.0510998313364828,-0.0527173321702419,-0.0547405528125648,-0.0571153475938637,-0.0593094375835035,-0.0616181696497636,-0.0637369517576255,-0.0653642451590668,-0.0673235386133557,-0.0694222935925495,-0.071491118535929,-0.0734295579248047,-0.0748828598768445,-0.076268620994186,-0.0780837574604073,-0.0800617433888343,-0.0817221724138307,-0.0835217179507429,-0.0851778437385544,-0.0865212216533507,-0.088219396544525,-0.0897978020117416,-0.0910354911190318,-0.0926433944298938,-0.093912455116448,-0.0951427659229585,-0.0967498678216561,-0.0983537465632271,-0.0998161801198535,-0.1013859685378102,-0.1029355177741556,-0.1042595332470512,-0.105778632196029,-0.1074412548738203,-0.1090560408254642,-0.1104302966043118,-0.1123511625244181,-0.1144601460542336,-0.1160215798576477,-0.1176280150606566,-0.1188145007884544,-0.1200465678834699,-0.1218238454228811,-0.1230406033632975,-0.1238906205252207,-0.1249060295331986,-0.1252580555417786,-0.1262839850483608,-0.1278225095800794,-0.1292505372332193,-0.1302132635945213,-0.1309312841616601,-0.1320950594274043,-0.1334083675683525,-0.134263422915022,-0.1355209420589811,-0.1371284592824395,-0.1389915276930233,-0.1403395059912203,-0.1415535706955806,-0.1425780557514595,-0.143953777840943,-0.1455708844665494,-0.1469359101928609,-0.1482695640014658,-0.1492769632215215,-0.1505434482895559,-0.1515323844297915,-0.1520827207450137,-0.1527313205838656,-0.1534113921402129,-0.1541193171331383,-0.1549873955311543,-0.1559473496201653
meanAnt,ssp245,UKESM1-0-LL,WT,0.0,-0.0023209687045841,-0.0038133679891743,-0.0053248491775371,-0.006970491296568,-0.0093665438691625,-0.0113999866086299,-0.0130215786088917,-0.0145988478498312,-0.0163414746810808,-0.0178764958587848,-0.0195705072186221,-0.0215226109430028,-0.0231736152896977,-0.024802706677802,-0.0266150125681248,-0.028078303281461,-0.0291613054091899,-0.0305517240073132,-0.0320751569047463,-0.0333049303927798,-0.034096254365369,-0.0352740128414744,-0.0368586359629186,-0.0383024976378291,-0.0398468458376539,-0.0411080168684537,-0.0418344048703812,-0.0429138599716629,-0.044144106497299,-0.0453449189146043,-0.046438320932161,-0.0471034819194845,-0.0477202563818,-0.0488176061853472,-0.0500422348708165,-0.0509810660144516,-0.0520992365349741,-0.0531712239540306,-0.0539141360984824,-0.0549497454474616,-0.0558511612942858,-0.056347279027638,-0.0572841617629926,-0.0579678766896519,-0.0586002776510458,-0.0596030604833495,-0.0605841835984133,-0.0614373640261507,-0.0623456071132567,-0.0631359792275692,-0.0637547227771215,-0.064631701347698,-0.0657059761853494,-0.0667141861721323,-0.0675017296586731,-0.0687652968071619,-0.070013441549139,-0.0705744843801998,-0.0711431250517887,-0.0713527239565609,-0.0716901255492471,-0.0726721971324613,-0.0731413422624087,-0.0733666100813018,-0.0738265834150085,-0.0736739488268729,-0.074146702357421,-0.075095154548569,-0.0758636431858979,-0.0761843525068495,-0.0762472832605887,-0.0767039342395006,-0.077386612214145,-0.0776727171080603,-0.0782827427763185,-0.0791839675504101,-0.0802596362554456,-0.0808075147504346,-0.0814915274317312,-0.0821681828056822,-0.0830160231239253,-0.0841487287251289,-0.0850043445001879,-0.0858338278205984,-0.0863450615857301,-0.0870981785341695,-0.0875856904323612,-0.0876632545833488,-0.0878490630193226,-0.0879547227558794,-0.0880752794284724,-0.0884153333621467,-0.0888963136790954
PIG5,ssp245,CESM2-WACCM,J300,0.0,-0.0032430487785474,-0.0044466981914389,-0.0051218538593279,-0.0051040559188145,-0.005285620276122,-0.005840884217276,-0.0065862964326554,-0.0069235155316475,-0.0073854868953252,-0.0076803561366164,-0.0071152405707281,-0.0076824455904771,-0.008765565370243,-0.0090515566055287,-0.0090469005610322,-0.008809553183364,-0.0083133965643199,-0.008618487320963,-0.0091120120885492,-0.0102621160841732,-0.0112278779588338,-0.0113921931301883,-0.011339318741073,-0.0107625850434712,-0.0102250450136782,-0.0103989721260345,-0.0106619790957206,-0.0101673914534664,-0.0110524115156311,-0.0105158692242071,-0.009060222261129,-0.0082514971880678,-0.0083405466490728,-0.009523625408418,-0.0089739523508276,-0.0065838190242553,-0.0048120745691852,-0.0040109702192679,-0.0027079175053567,-0.0013074001066625,-0.0001951543801708,0.0015417491387108,0.003106878457522,0.0049091078891482,0.0054585685483897,0.0059520294661528,0.0083328890517872,0.0112224468269977,0.0137116469583264,0.0148475339592872,0.0160996120370022,0.017343612074032,0.0174900963556858,0.0190731165658674,0.0203968074586407,0.0221428734615842,0.0243066426179828,0.0255371928214163,0.0253435034389534,0.0260032971793844,0.0277602505799258,0.0293731242195948,0.0309878928488945,0.0315734083596741,0.0311936500275438,0.0316551461310893,0.0331162212972322,0.0335026233440981,0.0341897238809687,0.0360416132771031,0.0359131399490432,0.0365820779179541,0.0378894360351352,0.0381242684166517,0.0392389777946506,0.0399422046191473,0.0398473295608805,0.0410946649950282,0.0425759356199511,0.0448662903767521,0.0470477215138499,0.0481230441300443,0.0495600236720919,0.0520391814349055,0.0556378088870756,0.0586811501235464,0.0608617862622681,0.0633111328822888,0.0649817782777148,0.0652369020431338,0.067301597891813,0.0696756150621677,0.0709243452572901
PIG5,ssp245,CESM2-WACCM,J50,0.0,-0.0036445287507957,-0.005358937247072,-0.0065553908175366,-0.0070700341353031,-0.0076959588439629,-0.0089202280373891,-0.0103031944749533,-0.0112228180747029,-0.0121079977752774,-0.0127890724558335,-0.0126177630475189,-0.0135070474732663,-0.0149856435464407,-0.0157144242119711,-0.0161239702346151,-0.0162910037537863,-0.0163071943475541,-0.0171028984975909,-0.0180259597046472,-0.0195877729753479,-0.0209579785831023,-0.0214519884336067,-0.0218620570394681,-0.0217022682229123,-0.021623258820571,-0.0223410838175771,-0.0230834891082792,-0.0230663032954012,-0.0244720965096378,-0.0243972839467487,-0.0234240825320033,-0.0230499529408687,-0.023415353418049,-0.0249799754340978,-0.0248351122109724,-0.0227665624998097,-0.0211741302858892,-0.0206496288617563,-0.0195427054709262,-0.0183830531049413,-0.0176716960906414,-0.0164586843392529,-0.0153536250005624,-0.0139306145896486,-0.0134725649735062,-0.0132911051471006,-0.0113707178025873,-0.0089345021627766,-0.0067827406592928,-0.0060371329633632,-0.0049897406766746,-0.0039973962006668,-0.0041219712595403,-0.0028286625753452,-0.0018239072094336,-0.000293633524841,0.0016795079771027,0.0026820764565063,0.002311068148444,0.0027862199115246,0.0042993834776381,0.0056110748080422,0.0068954882127919,0.0071017008271537,0.0063765284173976,0.006460259255404,0.0077046656139492,0.0078857310490131,0.0083170015881514,0.0097185378058254,0.0092462938364928,0.0095946181699801,0.0106729300432953,0.0108635589483409,0.0121165343721852,0.0128507599185403,0.0129200790727619,0.0140867356761523,0.0154646468923839,0.0175642402212731,0.0194083891322071,0.0201765357572884,0.0213312305113779,0.0235715542219971,0.026892874511772,0.0296160096758248,0.0314078287086432,0.0334101352428213,0.0350093343988988,0.0350714463431049,0.0369737374148159,0.0389846009526575,0.0398342241045058
PIG5,ssp245,CESM2-WACCM,WT,0.0,-0.0021910310494511,-0.0024977539435865,-0.0025065898235275,-0.0020619810963937,-0.001750248712148,-0.002154521154366,-0.0022055486393357,-0.001705822401446,-0.0014173365197798,-0.0010124531010929,3.293202505966414e-05,-7.862708759875891e-05,-0.000867314688222,-0.0008679830984806,-0.0005330915799977,-2.6702726136057417e-05,0.0006539646446098,0.0005884549779116,0.0003483033780276,-0.0003894303494266,-0.0010282816256989,-0.0008641205601362,-0.0005141675207883,0.0003489206717277,0.0011106676092436,0.0011068235188131,0.0010240498018723,0.0017438335297492,0.0011033766593756,0.0018871428367691,0.0035355198450664,0.0045201665777677,0.0044796694664377,0.0032172032259454,0.0035654338429419,0.0058989552632591,0.0077955762522831,0.0087199348257069,0.0101849278199988,0.0116166694026954,0.0125988126224408,0.0142832756473571,0.0159930283001131,0.0179130662793042,0.0188066768234032,0.0194203192725617,0.0218914006111568,0.0248179153151765,0.0273817815466992,0.028657197635632,0.0301375873186153,0.0315852440148739,0.0318555786891974,0.0333933034348844,0.0347441618776483,0.0365766223891234,0.0388717145591332,0.0402609828639562,0.0402835188640211,0.0410843519639106,0.0428478727613337,0.0445130702667272,0.0461134076901763,0.0467761820527795,0.0466370015241298,0.0473438202840271,0.049091908305901,0.0498616291699968,0.0509276021101009,0.0533370392431079,0.0535933826850028,0.0545156628647354,0.0560733163638368,0.0566361253867239,0.0580214287022184,0.0589684993799934,0.0592371510031111,0.0608613906341451,0.0627213954672013,0.0652409162007828,0.0676559217059044,0.0689126962062664,0.0706443197429502,0.0735358406448682,0.0776009906519619,0.0811152625344793,0.0838450899160718,0.086754912038251,0.0891109283274485,0.0901185310564626,0.0929024066893964,0.0958158238855449,0.097578098902109
PIG5,ssp245,UKESM1-0-LL,J300,0.0,-0.0033723838983154,-0.005464225658245,-0.0074455753429554,-0.0094846968583668,-0.0120733491870005,-0.0147559627625247,-0.0166787757667854,-0.0186940994819797,-0.0209224548653466,-0.0228671980559095,-0.0248804252528222,-0.0271675138150772,-0.0291380790994071,-0.0311145076796263,-0.0332941798546545,-0.0350705028478956,-0.0363771865242858,-0.0379483730501258,-0.0396320496820469,-0.041073910156638,-0.0420957055044742,-0.0434348056841563,-0.0452167215894333,-0.0468385399234689,-0.0485589427151407,-0.0501363223581167,-0.0512962366529441,-0.0527915115193659,-0.0544837229400012,-0.056099129172008,-0.0573414307762574,-0.057744141914004,-0.0581746984176438,-0.0594195289801318,-0.0608372252011019,-0.061817403295901,-0.0629382437007926,-0.0639587319427952,-0.0644941990930496,-0.0652231587761688,-0.0660922535892681,-0.0662723428843601,-0.0670984326080031,-0.0676453559176982,-0.0681801826932053,-0.0688744211328866,-0.0694933887173556,-0.0701443707727394,-0.0707448429282884,-0.0712507008428581,-0.0715733595182274,-0.0721227420476393,-0.0728250231554512,-0.0733045647324553,-0.0735061479525093,-0.0742151262391473,-0.0748544237508818,-0.0749902543497563,-0.0752660477223699,-0.0744309940314111,-0.0733685973064002,-0.0734955694783335,-0.0729471066587106,-0.0713648546927587,-0.0707416564008468,-0.0689590203159561,-0.0683108458610012,-0.0683173586942063,-0.0682999548453979,-0.0677633973433218,-0.0670464352330036,-0.0669848090949755,-0.0670568734548064,-0.066701479107227,-0.0667364775449112,-0.0670838769063138,-0.0675739889973905,-0.0673898421800233,-0.0672642501805188,-0.0670769784179775,-0.0672728236811978,-0.0676514120471583,-0.0678363008276181,-0.0680596386413258,-0.0679059504570715,-0.0679996200065297,-0.0677873205854012,-0.0671783523760974,-0.0668365907008556,-0.0662606937104666,-0.0657127989109954,-0.065339624867566,-0.0651236325401158
