gamma,scenario,gcm,slidinglaw,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051,2052,2053,2054,2055,2056,2057,2058,2059,2060,2061,2062,2063,2064,2065,2066,2067,2068,2069,2070,2071,2072,2073,2074,2075,2076,2077,2078,2079,2080,2081,2082,2083,2084,2085,2086,2087,2088,2089,2090,2091,2092,2093,2094,2095,2096,2097,2098,2099,2100
meanAnt,ssp245,CESM2-WACCM,J300,0.0,-0.0026787516474435,-0.0065720393299383,-0.012393128141,-0.012246616128343,-0.009951416322702,-0.0089533691534548,-0.008170143769882,-0.0100275054395176,-0.0141297020464129,-0.0177175525620143,-0.0210229773312336,-0.0279523095812633,-0.0371390887045824,-0.0392951168095213,-0.038823205667813,-0.0480178315419808,-0.0567621693050317,-0.0612974630692757,-0.0695184233738904,-0.073891564845588,-0.0790562530269396,-0.0875881148441568,-0.0985719651370305,-0.1047760517986902,-0.1055087548047404,-0.1103740728332809,-0.1174616567144762,-0.1176355650178316,-0.117865880310621,-0.1174257597411198,-0.1151565812120793,-0.1176926434757695,-0.1188570556878504,-0.1166768448434179,-0.1197371817726471,-0.1217470403386694,-0.1206838148960589,-0.1261705176549458,-0.1372198465244203,-0.1457973251769507,-0.148642175603887,-0.1514088025868192,-0.1508057817871177,-0.1489002923722444,-0.144945511603772,-0.1398171315336532,-0.1375520357513034,-0.1366946574933766,-0.1362675129322729,-0.1393085175484124,-0.1406491817548177,-0.1363884813364832,-0.1377030719465214,-0.1348028716650127,-0.1266253416937422,-0.126132889709669,-0.1290881360182245,-0.1253215431833197,-0.1173502180238438,-0.1133461604564706,-0.1096194555152703,-0.1003425301686617,-0.0878890141387525,-0.0767493099901855,-0.0711746071448786,-0.0622738936035809,-0.0471309547842895,-0.0360203664092136,-0.0251807124829798,-0.0099591094445727,0.0106195765332229,0.0313150855607543,0.0454414997955151,0.0593929977618361,0.0780401058245773,0.0939232556186906,0.1061041592152297,0.1192183216438837,0.1343457855541336,0.1497993957326294,0.1654645316682709,0.1808730151576572,0.1942384596302123,0.2063957071223106,0.216103679302948,0.2274724902869204,0.2414762425823977,0.2602291151512534,0.2824934921996136,0.2970424784991683,0.3157533454905726,0.341672468685157,0.3614376785051873
meanAnt,ssp245,CESM2-WACCM,J50,0.0,-0.0045015041363516,-0.009622440718187,-0.0170940058958985,-0.0174305917271718,-0.0171205529625055,-0.019176776422171,-0.0200698630190225,-0.0239614236294646,-0.0305547900359974,-0.0368258003997423,-0.0427590515520286,-0.0523839369775808,-0.0638212613575336,-0.0678678138454894,-0.0694643807516673,-0.0806294868432273,-0.0911975372908137,-0.097961320807436,-0.1083121832072754,-0.1149355844055574,-0.1223206099002584,-0.1329736630967544,-0.1461241361060977,-0.1544013027083687,-0.1572120530207383,-0.1641796831985149,-0.1732415370303642,-0.1752967197782171,-0.1774458866176227,-0.1787170328805661,-0.1782542286407286,-0.1825406052157642,-0.1853045497192104,-0.1849317960108707,-0.1897587425321932,-0.1934435769031961,-0.1941668715682513,-0.2013990645096554,-0.2142029602931122,-0.2244698395212242,-0.2291816694271751,-0.2338246240931022,-0.2350911819682286,-0.2350336690224655,-0.2328830406661398,-0.2295179479679876,-0.2288656148426919,-0.2294606469872077,-0.2305382038723063,-0.2351482330415016,-0.2379392306771041,-0.2353344655581086,-0.2383496741553281,-0.2372071087651378,-0.2308678003952503,-0.2321603600863206,-0.2368993736330952,-0.2346287955902882,-0.2279307084251547,-0.2250726445033189,-0.2223211468454194,-0.2138429969063989,-0.2025048056949029,-0.1925203949053119,-0.1879246336296245,-0.179794580155523,-0.1652843040663972,-0.1546854293463596,-0.1437716768951274,-0.1288867869875622,-0.1086904999835573,-0.0880471616721107,-0.0734588283318533,-0.0590919464841074,-0.0402609513936906,-0.0239495374075092,-0.0108088262588975,0.0037622234289611,0.0203958949881661,0.0369884056143573,0.0536458145708349,0.0700638828934085,0.0845855151971467,0.0982722646116848,0.1100684158576379,0.1229136697090837,0.1384488236475543,0.1588077832161618,0.1830352717526928,0.1995461179343189,0.2202829964535904,0.2480644198848258,0.2699597320410491
meanAnt,ssp245,CESM2-WACCM,WT,0.0,-0.0027005522086553,-0.0083453012841727,-0.0132389660085397,-0.0111354250209571,-0.0078729913127202,-0.0064484447903607,-0.0043253734570304,-0.004322649155105,-0.0065618075803668,-0.0086261067960451,-0.010188389187249,-0.0153172296896558,-0.0225528667512121,-0.0226862208748631,-0.0200831182194449,-0.0273250711391756,-0.034131895984164,-0.0368708284220161,-0.043531862523554,-0.0465034263480845,-0.0502503864536498,-0.0572375521532447,-0.0668096678412861,-0.0717213659358212,-0.0711786365780348,-0.0747834604636147,-0.0806538221870337,-0.0796968982051322,-0.0787976033491306,-0.0771973151203886,-0.0737598486515836,-0.0750586940765856,-0.0750304640357879,-0.0717671184324443,-0.0738970632551252,-0.0749641627750926,-0.0729841458885555,-0.0775128769240207,-0.087541088647253,-0.0952512379387966,-0.097357292349728,-0.0993869803212372,-0.0978714226769235,-0.0949347504763513,-0.0899772669724179,-0.0838282524310985,-0.0804781442582681,-0.0783969555158439,-0.0769099589510409,-0.0787968325322597,-0.0789728807352099,-0.0737517781013042,-0.0742398781514915,-0.0706883998272857,-0.0618920582334899,-0.0609450746184111,-0.0633583500152128,-0.0591824213856352,-0.0506246323861647,-0.0457722316716539,-0.0412310024868608,-0.0310462536352612,-0.017363477044426,-0.0047908242215587,0.0021554140568989,0.0123056753510618,0.0285965297933349,0.0409677457185367,0.0534191912102517,0.0706811463024674,0.092953040767199,0.1152574449670698,0.1315091785019124,0.1473908306593009,0.1675020975410816,0.1851557057504146,0.1988168580527405,0.2138747887207787,0.2314524117674873,0.2493279981082207,0.2673974061463028,0.2854389132480809,0.3013326643998362,0.3161837811025897,0.3292499612095211,0.3440537077586328,0.3608418591858217,0.382664117169956,0.4086066668631797,0.4273566104587727,0.4501582400370315,0.4798476639558746,0.503634032680347
meanAnt,ssp245,UKESM1-0-LL,J300,0.0,-0.000116925052758,-0.0008713567762624,-0.0017087975383784,-0.0018359382274088,-0.0027244873170662,-0.0057841977015211,-0.0097010682542955,-0.0119048959189028,-0.0158057803945423,-0.0197706710861218,-0.020412831018555,-0.0235393706687433,-0.0291042035709778,-0.0322544074500205,-0.034335293079552,-0.0366281559541271,-0.0373515693106821,-0.0380189781462767,-0.0415388408624307,-0.0485690826505943,-0.056534283130915,-0.0604575366083809,-0.0607048295658326,-0.0636147966870169,-0.0690777419469518,-0.0740937724677272,-0.079768185900253,-0.0847551315644476,-0.0876216984721655,-0.0897685833415239,-0.0924407575785901,-0.0974793640293786,-0.1006253112230624,-0.1018537619822238,-0.1079908569272064,-0.1155343469660268,-0.1196335407702382,-0.1244445566964294,-0.12909492321266,-0.1344783049546816,-0.1414252575687198,-0.1476499708148892,-0.1537119091974794,-0.1587755038172403,-0.1669965880805576,-0.1762139039136356,-0.1842467744022166,-0.1919756679494457,-0.1985337071684651,-0.2034018649714056,-0.2071107471376377,-0.2158093479149807,-0.2273724382119016,-0.2346708327129951,-0.2400521765206427,-0.2478648847702329,-0.254331987994606,-0.2601645277687078,-0.2698926599693316,-0.2782713214153037,-0.2849644348043556,-0.2918314004043062,-0.2972433966275196,-0.3031544066115818,-0.3108164036457015,-0.3187716187456762,-0.3253471699153971,-0.3324139309082133,-0.34074473823262,-0.3520726549876843,-0.3664328957333892,-0.3796929069043833,-0.3898523581007272,-0.3947865028111724,-0.3933572274033249,-0.3917843785480724,-0.3969595612611151,-0.4072176297923124,-0.4131326837022212,-0.4158593053421064,-0.4194290165864011,-0.4282654328456508,-0.4391063832179355,-0.4454608746633258,-0.4497174818715733,-0.4539844066473882,-0.4576850771361761,-0.4612258592948618,-0.4666953303331747,-0.4711344903589931,-0.4753180226125807,-0.4816002908906215,-0.489501451444546
meanAnt,ssp245,UKESM1-0-LL,J50,0.0,-0.0019291298722862,-0.0031646983661709,-0.0050677690289289,-0.0062256228230669,-0.0082193696659549,-0.0119488991761618,-0.0167084253638024,-0.0198745877724079,-0.0249932598779852,-0.030162957440287,-0.0318606877836554,-0.0363264562578822,-0.043248719707175,-0.0478150298859628,-0.051823365725347,-0.0555503553480249,-0.0576585173271305,-0.0598680584181046,-0.0651480393820377,-0.0736612211348531,-0.0828310785716836,-0.0880497262095383,-0.0901070996508476,-0.0948040730978442,-0.1021486016102081,-0.1090632652748159,-0.116941572522283,-0.1241376162886288,-0.1291953839412132,-0.1337126492236074,-0.1383866204926923,-0.1447690689168966,-0.1486006355416529,-0.151134909272397,-0.1587666116320607,-0.1680284199287806,-0.1740543643899298,-0.1809501440950729,-0.1875476906757289,-0.194788549484085,-0.2032553654043936,-0.2109688574921477,-0.2186143319195578,-0.2253246996568706,-0.2353093997381701,-0.2462880800657521,-0.2560528243821661,-0.2654402774339543,-0.2735213856031711,-0.2797718131841256,-0.2849756860242371,-0.2953434533934735,-0.3088703005638416,-0.3181094935315808,-0.3253960819993881,-0.3349582032613819,-0.3432481902796735,-0.3509732739503225,-0.3625335723763411,-0.372628344786882,-0.3810775371485583,-0.3896461153649482,-0.3967484803884306,-0.4043562954698459,-0.4136751582440567,-0.423172358126426,-0.4312111614122126,-0.4396645700447273,-0.4492867796283532,-0.4618991567728728,-0.4775434359009797,-0.4922622772760075,-0.5040283747262039,-0.5106089626158032,-0.5107739737852279,-0.5109353627689128,-0.5178803954600574,-0.5298211180258879,-0.5372449319481571,-0.5417408405289422,-0.5467918363437546,-0.5569413752003886,-0.5693471439013291,-0.5772472115101275,-0.5827864967519418,-0.5885935853193925,-0.5938564372277702,-0.5990233225486821,-0.6062048838380206,-0.6122630688676013,-0.6182080564693289,-0.626077345569808,-0.6354046990651522
meanAnt,ssp245,UKESM1-0-LL,WT,0.0,-0.0001285548452682,-0.0019370061178988,-0.0047226937839389,-0.0060152199319962,-0.0080033532616761,-0.0114159818157843,-0.0156897801916024,-0.0182665138788241,-0.0223735758758004,-0.0264770405362951,-0.0271135799598832,-0.0303345781413578,-0.0360751610998148,-0.0395161239650564,-0.0417601828509667,-0.0440945572138401,-0.0447514677350484,-0.045382869884382,-0.0489730789521404,-0.0557620455267408,-0.063906106302415,-0.0679354709878064,-0.0680883185067369,-0.0704983678012143,-0.0753945431469523,-0.0798517309237251,-0.0850187370082856,-0.0893002685113691,-0.0913217585700822,-0.0927483850484504,-0.0948760583577554,-0.0992036248780484,-0.1011298812525501,-0.1012633971111577,-0.1062773331563141,-0.1127675307156606,-0.115889410025213,-0.1196104603657626,-0.1230686285925847,-0.1269476816755483,-0.132253581090264,-0.1369010305102286,-0.1416165975061434,-0.1454380132468498,-0.1523904299618646,-0.1603134740009892,-0.1670666950465503,-0.1737036098356921,-0.1790976805024546,-0.1831206401072169,-0.1859305790396632,-0.1934792070032726,-0.2038801325670905,-0.210012153327241,-0.2141799645624403,-0.2208334033955223,-0.2262197006775763,-0.2310530450730324,-0.2398241542403849,-0.2473454583822097,-0.2531400723686919,-0.2591243054846395,-0.2637024653521065,-0.268762327988306,-0.2757182330122957,-0.2830026713533077,-0.2888543429823201,-0.2951469407133759,-0.3025826930091375,-0.3130667830225994,-0.326598203314339,-0.3389596396326306,-0.3483377450128608,-0.3526982606889494,-0.3507993522284198,-0.3487121876050771,-0.3534795032034796,-0.3634824572160243,-0.3690965362857131,-0.3715463659520069,-0.3748142046502608,-0.3833519251619824,-0.3939723279182258,-0.4000118707655695,-0.4037810862695208,-0.4075817898496954,-0.4108691977545747,-0.4140762572539479,-0.4193217076445439,-0.4233288596926066,-0.4268423235840278,-0.4327766074067198,-0.4403637745489135
PIG5,ssp245,CESM2-WACCM,J300,0.0,-0.0026787516474435,-0.0076646344272703,-0.0111716646292218,-0.0116506458619256,-0.0134620601303033,-0.0202358274315145,-0.0264480443718318,-0.0292724713998914,-0.0298603786111969,-0.0302722011767453,-0.0316377542521098,-0.0392285919894438,-0.0490429986833492,-0.049021325337664,-0.0467439324637537,-0.0545098335726096,-0.0590599959855424,-0.0555139090346906,-0.0584985496979118,-0.0577006709112315,-0.0609571025837634,-0.0683211116812497,-0.0761878267870674,-0.0706588334917952,-0.050744509944296,-0.0394373697254939,-0.0359781865949784,-0.0272046423362577,-0.0159075915229483,0.00041549344388,0.0177366967892628,0.0310233876867916,0.0446531150417244,0.060202668899814,0.0678968201653031,0.0754256775751108,0.082710361583993,0.0814297658253771,0.0733055141024526,0.0674934175131395,0.0672171241648754,0.067692142192287,0.0768156450109353,0.0891044720521294,0.1065286263709513,0.1265884725512963,0.1461195718833792,0.163440492752887,0.1784421496120566,0.1914052593616114,0.209213520382962,0.2348366872245367,0.252278650757754,0.2777832643172971,0.3111771807146888,0.3389905693368801,0.3661401389068267,0.4008820513533429,0.4439559709379946,0.485889819327668,0.5282827480068027,0.5759634748558424,0.6288120382190452,0.6819610437324524,0.7350235889443231,0.7896143997210031,0.8520317991873371,0.9119899357526378,0.9760161341286095,1.0514965279428845,1.1382876069620125,1.2212221331005793,1.2954519544933554,1.3694891244918417,1.4497428014580165,1.5292905074017429,1.6047295678621665,1.6814176083505648,1.7630358381112958,1.84577018915728,1.932641421341583,2.022447743683901,2.111703293396477,2.1995711914562013,2.287070961747647,2.379193791407629,2.47426717870223,2.575936086465641,2.680437800771339,2.775770517698762,2.878107124506377,2.985822065110143,3.087905495191839
PIG5,ssp245,CESM2-WACCM,J50,0.0,-0.0045015041363516,-0.0113711312978995,-0.0169491579164577,-0.0188553084539396,-0.022370375032466,-0.03074705446989,-0.0385238402337455,-0.0430329504377105,-0.0453579020423587,-0.0475071485853814,-0.0509126356425396,-0.0605396380806495,-0.072467482712681,-0.0744950255712026,-0.0745039459453772,-0.0846709220011949,-0.0914183338780568,-0.0901638149312839,-0.0951071177359997,-0.0966574718702431,-0.1024179514602103,-0.1122931705614659,-0.1226652952930083,-0.1191408317003137,-0.1015006495521107,-0.0922778335803352,-0.0909555286653074,-0.0841859271078799,-0.0750069147441564,-0.0607116040967215,-0.0457771544263292,-0.0344612029351434,-0.0224506298386178,-0.0083238128486957,-0.0021563421645759,0.0040644855306681,0.0098813933620536,0.0070166978574404,-0.0026026389734225,-0.010087123930135,-0.0120816509172981,-0.013429694819871,-0.0055990898138221,0.0053174947762961,0.0212157022457687,0.0401694875910702,0.0589344746419958,0.075204806587348,0.0892631376069004,0.101618782738666,0.1194320918313845,0.1451661852868036,0.1631435740100626,0.1897072935321246,0.2239916938975052,0.2537208527090771,0.2835937777593854,0.321397960100821,0.3681259148363666,0.4130895432359381,0.4593208495282799,0.5133469136756638,0.5728429061958701,0.6329603354316642,0.6948652145547779,0.7592255789073505,0.8325016980577091,0.9052388058322872,0.9824419910422518,1.071452686113083,1.1727739172378415,1.2714036361441463,1.3627899844747569,1.456996582615994,1.5567908700641946,1.656342293224997,1.7513166446433994,1.847261281077224,1.9462412859382208,2.048663478530256,2.1540721309984168,2.262000153068044,2.3706456322861804,2.479179514866217,2.589225987054796,2.708842561647108,2.833940292604868,2.9702733856160397,3.119519856866273,3.263696739537426,3.4144775052730885,3.572870850827129,3.732326620451557
PIG5,ssp245,CESM2-WACCM,WT,0.0,-0.0027005522086553,-0.0066547870333112,-0.0077767196510491,-0.0045872950826681,-0.0040395466294237,-0.0084344066143324,-0.0123873650595366,-0.0132224177256482,-0.0121242408979477,-0.011215385795976,-0.0112544488463724,-0.0174045104275602,-0.0258820013081318,-0.0245364503431472,-0.020905683411128,-0.0275471743969056,-0.0310136795132991,-0.0263514172928935,-0.0280951657191407,-0.0259982457091088,-0.0280584843518221,-0.034192795731887,-0.0408544982107758,-0.0340136125244095,-0.0129607879972667,-0.0006055727367057,0.0037715218466959,0.0133535624446961,0.0255213327641684,0.042714113075932,0.0610442259372705,0.0752285451651857,0.0897014823628695,0.1062638418891706,0.1146507341169216,0.1230513048851634,0.1313037099409275,0.1311913706985833,0.1250210141134743,0.1213123716733977,0.1230642368582577,0.1251861120036696,0.1354186758720883,0.1490183358344594,0.1675925669360225,0.1892479629274967,0.2102402323737535,0.2289686838197185,0.2456781032480566,0.2608167911717145,0.2810288043513147,0.3099378407685558,0.3303347465219695,0.3588195363531635,0.3958594735797245,0.4283704778593291,0.459742705270784,0.499460142217723,0.5481502748376857,0.5962676715393053,0.6458839828210734,0.7034115742836718,0.7654886478942229,0.8281827687335198,0.8908498633741311,0.9564467029918948,1.030550377151742,1.1031037692133996,1.1814627464512866,1.273140094257588,1.3792721984879968,1.4842788141363297,1.5806052756530993,1.6793737431017597,1.784815850050742,1.891543746343199,1.9970008495789255,2.1043637608299424,2.2147194613239223,2.3279584978832237,2.444775759434163,2.5635870827353853,2.6823479487006354,2.802097553907925,2.9221507028672606,3.0503857960391767,3.1913822741500835,3.3548943546890584,3.5043954120808003,3.6348799967436807,3.767230089777889,3.90217912901812,4.029893468507619
PIG5,ssp245,UKESM1-0-LL,J300,0.0,-0.000116925052758,0.0003520030161024,0.001250776100897,0.0029626044146822,0.0044434675906964,0.0034029916453862,0.0006902582381838,-0.0005373096448439,-0.0035675660419131,-0.0070771062450469,-0.0073070757334636,-0.0099456543343724,-0.0153873942394123,-0.0184806863490991,-0.0202656911843298,-0.022320582730728,-0.0227237873194963,-0.0237052286972437,-0.0274353431506857,-0.0352198447208784,-0.0438300490803355,-0.0477684098685672,-0.0475059920391844,-0.0501286235056823,-0.0556710100542954,-0.0613823772892444,-0.067117414567936,-0.0719253031485591,-0.0745932230857737,-0.0767062574655533,-0.0789136396722668,-0.0834792700831325,-0.086209302448493,-0.0867251063173192,-0.0923568133523233,-0.0991452126681983,-0.1026288792322771,-0.1069325763476661,-0.1112770393021849,-0.1164040482858021,-0.122334612854493,-0.1270257869068138,-0.1321303846618411,-0.1364778083521907,-0.1440838090384157,-0.1527354604915703,-0.1600128069348855,-0.1671356449280627,-0.1728876543309159,-0.1768383529459996,-0.1796797708133448,-0.1875706050249377,-0.1986374058523426,-0.2056258146246307,-0.2105979491393955,-0.2180677727788047,-0.224074053857035,-0.2293939407580032,-0.2384992384853589,-0.2466977209005461,-0.2533528978747664,-0.2602854846038527,-0.2658843367266529,-0.2717816876345418,-0.2789791096133133,-0.2867476590330691,-0.2935634056535341,-0.3006955495631854,-0.3084834020701484,-0.319439040165857,-0.3337793474226084,-0.3469744381332786,-0.3569094217959249,-0.3616658522472247,-0.3603619719474569,-0.3591859235808646,-0.3645259264801603,-0.3749311758153043,-0.3812025022187009,-0.3840240020727055,-0.3874523926912865,-0.3957184938353201,-0.4065468338369747,-0.4128049907436201,-0.4167319320115157,-0.4205554254555232,-0.4240167186735429,-0.4273401469106898,-0.4324265221874021,-0.4366476537842934,-0.4402645490046065,-0.4456814915110648,-0.452942990404138
