gamma,scenario,gcm,slidinglaw,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051,2052,2053,2054,2055,2056,2057,2058,2059,2060,2061,2062,2063,2064,2065,2066,2067,2068,2069,2070,2071,2072,2073,2074,2075,2076,2077,2078,2079,2080,2081,2082,2083,2084,2085,2086,2087,2088,2089,2090,2091,2092,2093,2094,2095,2096,2097,2098,2099,2100
meanAnt,ssp245,CESM2-WACCM,J300,0.0,-0.0031427636740096,-0.0034467153219867,-0.0011555060884263,-0.0011219310994901,-0.0024330790454717,-0.0006584909604498,0.0027326559505791,0.0042209241488478,0.0036263531779068,0.0015431984726695,8.043128645384768e-05,0.0005885169811927,0.0027857054234835,0.0020612279037904,0.0007454058020051,0.0057648147238977,0.0088687165736314,0.0088862684526797,0.0097018559164325,0.0076526109145768,0.0038230879102739,0.0023331629556245,0.0043876778666542,0.0046465530856973,0.0046970497684939,0.0076763662413473,0.0066025897705771,0.0038151669488884,0.0049835480583163,0.0050634817019953,0.0042861457432373,0.0048068153608739,0.0046121708488431,0.0044266464853722,0.0043879016610837,0.0021115517387731,0.0006072212251425,0.0023641778212876,0.0050672739583071,0.0057039926653701,0.0047556496716445,0.0052002414874916,0.0048164338309335,0.0048528016750333,0.0066892919690821,0.0071489459338523,0.0071730505091255,0.0064992481450641,0.0047426148348698,0.0065656384741981,0.0077964013899112,0.0034370457767776,-0.0004764572330679,-0.0047329751110452,-0.0079836897539224,-0.0053310275354271,-0.0028897208683783,-0.0017104548650346,0.0007411036042214,0.0028861150989717,0.0026528554395912,0.0034665566385539,0.0050850734660199,0.0057113826144189,0.0076986688881355,0.0086695174343715,0.0065305746760568,0.0055176070139876,0.0076141961407363,0.0087437861858177,0.0075868652170771,0.0029111891747873,-0.0012383393450544,-0.0045484942278962,-0.0096442340709773,-0.0120439791348208,-0.0123522438057144,-0.0133861905776834,-0.0147569418563837,-0.0162130502484111,-0.017451882698493,-0.0188978063715196,-0.0194920869021124,-0.0198240543386877,-0.0211697704827634,-0.0232822742239483,-0.0220376072679118,-0.0239092279598441,-0.0264406144561221,-0.0236781917554714,-0.0282981869547268,-0.0362559129364682,-0.0383307612836504
meanAnt,ssp245,CESM2-WACCM,J50,0.0,-0.0040207433736447,-0.0043488597422232,-0.0021862029202359,-0.0028467071231314,-0.0048384913253631,-0.0035902646564535,-0.0008445155710017,5.885146618039695e-06,-0.0012568653147772,-0.003934913114715,-0.0059985922096701,-0.0061271540774112,-0.0045614448080781,-0.0059577372770815,-0.0078152530297005,-0.0033699375901205,-0.0009719847640355,-0.0015854249127526,-0.0014511178343439,-0.0041740094698003,-0.0086458513973952,-0.0107190728032805,-0.0092707283465654,-0.0096445929304694,-0.0101562722633021,-0.0077393110826789,-0.0094795020169102,-0.0128623725113417,-0.0123351032457688,-0.0129439069809165,-0.0143245532083491,-0.0143982707779697,-0.0152932760541261,-0.0161636063213214,-0.0169190743403672,-0.0199576181080539,-0.022148658048703,-0.0211033903026708,-0.0191218063631347,-0.0192148553587596,-0.0209038048899859,-0.0211626212623291,-0.0222822267032262,-0.0229189331635664,-0.0217896776025409,-0.0220603852029478,-0.0227565619924875,-0.0241591597568085,-0.0266320997008497,-0.0254955715899384,-0.025073039712823,-0.0302251669023451,-0.034942641140883,-0.0399946996590872,-0.0439584025095897,-0.0420609993639216,-0.0403548463399277,-0.0398823959875411,-0.0381471541293943,-0.036786122065032,-0.0377602065101379,-0.0376123603083573,-0.0367174003053344,-0.0367990241228298,-0.035518447138376,-0.0352595142672502,-0.0381246435031807,-0.0397849417978356,-0.0383536068968605,-0.037875360938863,-0.039687824555101,-0.0449946283418347,-0.0497783824170701,-0.0537604948749667,-0.0595611252433549,-0.062563077469689,-0.0635755268194464,-0.0652641212495254,-0.067310174573104,-0.0694230557165329,-0.0713689691510919,-0.0734918637051463,-0.0747735901550407,-0.0757234677640567,-0.0777315320926283,-0.0804952761133066,-0.0798424545195364,-0.0823324881449121,-0.0853685248304521,-0.0831835584871871,-0.0884084487686022,-0.0968623704667002,-0.09947297571013
meanAnt,ssp245,CESM2-WACCM,WT,0.0,-0.0023773518979181,-0.0016086099033804,0.001521482876552,0.0021789928086333,0.0015431223185424,0.0038219170810649,0.0077207030288066,0.0097109977339984,0.0096157973443419,0.0080496565671898,0.0069270689161083,0.0078807181940768,0.010513437344706,0.0101433983224799,0.0093036384195282,0.0147713747077041,0.0183490546782873,0.0188282491068615,0.0201289813051702,0.0184907569402031,0.0151397388673564,0.0141130447260574,0.0165713857440105,0.017279770426517,0.0178007809786939,0.0212674885899213,0.0207073949696199,0.0183861142670356,0.020009423966252,0.0205042868510604,0.0201886294044578,0.0211501981589621,0.0213813898841394,0.0216073642987608,0.0219711727412204,0.0200943853732364,0.0189916918396765,0.0211022720482727,0.0241435940674711,0.0251885320284528,0.0246375835074665,0.0255515669043623,0.0256181648153828,0.0260999189847494,0.0283898202725612,0.0293027015437574,0.0297858600722561,0.0295891557831324,0.0283019221460757,0.0306269052377366,0.0323358900240595,0.02845015908847,0.024979312389778,0.0211866931147048,0.0183792361253676,0.0214889540382368,0.024435892338894,0.0261218511317646,0.0290565608061857,0.0316690856384229,0.0319083775023697,0.0331982625563951,0.0352999208327298,0.0363619570744352,0.0387814931465187,0.0401087984113939,0.0383749631289969,0.0376900696490957,0.0402278226908125,0.0418354821416591,0.041166181923328,0.0369549139441508,0.0332433193496185,0.0303901638649818,0.0257445210961794,0.0237939752094893,0.0239020066962011,0.0232723311626942,0.0222921367546037,0.0212168565762943,0.0203504182768073,0.0193076090005997,0.0190838991891342,0.0191266004261743,0.0181136783753277,0.0163501990313024,0.0180129489606337,0.0166285312104247,0.014585579507904,0.0178257589034578,0.0136790197001844,0.006194841265943,0.0046047361288125
meanAnt,ssp245,UKESM1-0-LL,J300,0.0,0.0008286015788179,0.001618501796041,0.0018200975383594,0.002734818248194,0.0037256812216331,0.0031513433793058,0.0029653882647571,0.0034247416559699,0.0051016526145466,0.0061011359648022,0.0062312896986071,0.0074188670315936,0.0088980070399365,0.0090015349847966,0.007929708143609,0.0068414655702984,0.0069298620526709,0.0075528544772864,0.0078629495522071,0.0072556921601487,0.0059423754358118,0.006126300649408,0.0039412078177989,-0.001007747732732,-0.0028419404170174,-0.0020544864447941,-0.0012138047519997,0.000601388155912,0.0004575712613367,-0.0014065041855803,-7.820794056404995e-05,0.0036180850927545,0.0062045750439313,0.0098088067303663,0.0143423062555418,0.017695258079897,0.019158141436819,0.0198799183596027,0.024534656615889,0.0298348227870004,0.0329841694816996,0.0351151082054427,0.0368641746641865,0.0382390819741144,0.0409419457706441,0.0469013934982405,0.0501694855233135,0.0536915371555889,0.0593635007356574,0.0634223592403178,0.0677149195613797,0.0716769452176352,0.0763181560562296,0.0800875369560347,0.0824765617002585,0.0860591592473914,0.0916223940343855,0.0976580250442083,0.1036813672203131,0.1085004484725545,0.1132541823309468,0.1180832328696488,0.1214959201382474,0.1229373163880715,0.128559032588816,0.133920994450235,0.138236921610307,0.1432965835322251,0.1478647138684609,0.1521430837854478,0.1580560450727303,0.1621372852648772,0.1630157485990582,0.1653805527466452,0.1716701853535798,0.1816833744278277,0.1885691417320943,0.1936555915931327,0.1956714450438464,0.1994441892130544,0.2025909295123627,0.204028205016005,0.2075813208163771,0.2105128522466365,0.2126017295168159,0.2151206954229879,0.21832746078128,0.2233859586446567,0.2294269481848828,0.2336165241158717,0.2382770198823491,0.2440786472014533,0.2486626422846547
meanAnt,ssp245,UKESM1-0-LL,J50,0.0,0.000613930424584,0.0013231549753152,0.0009645056606659,0.0015609329158453,0.0017519945253198,0.0006625960020467,-1.0804148633637108e-05,-6.0311874957044695e-05,0.0010424824409731,0.0014930866962148,0.0011004806483899,0.0017503585282342,0.0026416322964649,0.00213845592043,0.0004680147520647,-0.0012062070499521,-0.0016755296599535,-0.001641696078991,-0.0019127397284265,-0.003112083091933,-0.004925480378948,-0.0053050169942437,-0.0080624905524532,-0.0135830133326743,-0.0159373847009608,-0.0157454761672872,-0.0154811176791757,-0.0142821202910867,-0.0150493069095601,-0.0174833576086574,-0.0167568659159704,-0.0137100291298864,-0.0117557946206525,-0.0086951603720697,-0.0047133388296287,-0.0019185388294851,-0.0010119683641444,-0.0008308384710477,0.0032667366082524,0.0080820852099353,0.0108304124407914,0.0124626231560195,0.0137395163223484,0.0145454751050722,0.0167986700641372,0.022306676216113,0.0251752169765683,0.0282884191157348,0.0333356351383108,0.0368720260497655,0.0406709314187289,0.0442628555669446,0.0486248045820794,0.0520097024318889,0.0540789696726684,0.0573065518959249,0.0625006364589609,0.0681107060897434,0.073770577331659,0.0781989047645582,0.0826259827574119,0.0871916908678905,0.0902651042300772,0.0913505394074769,0.096530930887896,0.1015290202252158,0.1055457305471586,0.1102529196829806,0.1142355603546812,0.118008885608272,0.1234459137196466,0.1270340021285335,0.1274362288974866,0.1294910528005804,0.1354748317539607,0.1452007017267501,0.1519489862092621,0.156694223851285,0.15851940867748,0.1622040195383307,0.1651911985922217,0.166495032740589,0.1699392100204016,0.1726755958411382,0.1744699819148833,0.1767233468759299,0.1796908403679168,0.1845891297506225,0.1904008999121201,0.194345415401191,0.1988477316059402,0.2044924031210911,0.2088642838700778
meanAnt,ssp245,UKESM1-0-LL,WT,0.0,0.0019080210243094,0.0033643475325389,0.0043144414427829,0.0058060351749454,0.0074548257955652,0.0074570232815268,0.0078392552733223,0.008869452768756,0.0110928913402525,0.012632477138762,0.0131466740930901,0.0148583814153623,0.0167767383257109,0.0172681334618361,0.0166732421738365,0.0160652228237037,0.016643985405564,0.0177654708388635,0.0185598767547322,0.0184576974250379,0.0177182611035044,0.0184103422835003,0.0167636464691435,0.0123194219031426,0.0109724954385972,0.012228133343266,0.0134817946011587,0.015699651020379,0.0159449875667113,0.0145002705294708,0.0161986360703112,0.0202706111638467,0.0232351609129328,0.0272619119037652,0.032221274769117,0.0359769764331283,0.0378199159356608,0.0389310628330966,0.043905815937069,0.0495704113169231,0.0531177667829417,0.0556640453936476,0.0577816032169599,0.059541490991828,0.0626911651986952,0.0690712168598065,0.0727221924105038,0.0766215300067641,0.0826942627025021,0.0871718623991003,0.0919110890009157,0.0963844144056805,0.1015327239595515,0.1057875752861362,0.1086423769270627,0.1126697620371202,0.1186902497474204,0.1251687729162846,0.1315288742834897,0.1366714123060142,0.1417071503035762,0.1469338096215229,0.1508308600514293,0.1527512918836192,0.1586588575951472,0.1642111498481805,0.1687506168753254,0.173910002301796,0.1785631425216805,0.1830341408478498,0.1891116969977059,0.1935362034857579,0.1947634090220427,0.1975401742548866,0.2042606224266803,0.2146438787088427,0.2218964052188498,0.2274041861514102,0.2298944353418999,0.2341399206025538,0.237809311212424,0.2396776516769153,0.243729777277992,0.2471024483516226,0.2496242529223437,0.2526521679204943,0.2564177820250689,0.2620080337108029,0.2686117384758424,0.2733051197380206,0.2784237068258431,0.2847687945563561,0.289872529104446
PIG5,ssp245,CESM2-WACCM,J300,0.0,-0.0031427636740096,-0.0037340458812955,-0.0007122216437269,-8.372636308269294e-05,-0.0006448040637976,0.0016610721791915,0.0057551196969506,0.0073968658835327,0.0066525476323812,0.0048160011634777,0.0044281997076991,0.0065265316256624,0.0095851321553089,0.0094821161066191,0.0080381262899175,0.0134570791362086,0.0166379880971364,0.0161336180151479,0.016554201163267,0.0139763136907939,0.0106334587630116,0.0107472741730388,0.0145022522380078,0.0152244583216281,0.0151597028926942,0.0182863602032155,0.0172626154739577,0.0143128018787926,0.015560960633406,0.0161744704538174,0.0153981741049262,0.0160494506273833,0.0158171677031432,0.0160466238130044,0.0173042545943759,0.0178526626203537,0.0176071578863082,0.0205134008114765,0.0235985865802561,0.0242306106962777,0.0230425923589763,0.0232769721625709,0.0231208144787557,0.0233830364591091,0.0257298978499745,0.0265724827601354,0.0281447099516839,0.029152375202174,0.0287265896632877,0.0326030783389786,0.0361013486411511,0.0334440946153251,0.0316054405030668,0.0301733763851838,0.0295565908599881,0.0365006121977232,0.0420880617302034,0.0455512248161352,0.0508651012520977,0.056436318174518,0.0599736660666146,0.0630009536619018,0.0675901544595918,0.0717486178541553,0.0778131131776526,0.0824564399279538,0.0838583119975887,0.0867842369759049,0.0933259371203883,0.0985624050817766,0.1015140100077882,0.1013102885041073,0.1038389972622232,0.107573208943133,0.1100957663474764,0.1164405482002556,0.1240677252717602,0.1301665091729472,0.135561464677549,0.1406898367595142,0.1455110023155374,0.1509585376727437,0.1593011127092238,0.1675759594341707,0.1735261080400931,0.1782691655601502,0.1868055456331201,0.1940084043410451,0.2003402454158137,0.2106241294479283,0.2142255695752891,0.2141609148199373,0.2215361907232425
PIG5,ssp245,CESM2-WACCM,J50,0.0,-0.0040207433736447,-0.004329912139791,-0.0016696659380598,-0.0017798395957619,-0.0029696128176016,-0.0012215639734069,0.0023054819685605,0.0033630725869996,0.0020055133053221,-0.0004258092416535,-0.0014092233868275,0.0001464556903179,0.0026464932450455,0.0019086076952287,-0.0001015943097537,0.0047446855889349,0.0072247165665852,0.0061097542090241,0.005881730801962,0.0026769331163949,-0.001307922632066,-0.001796771208141,0.0013426803423226,0.0014281305833435,0.0007417102391225,0.0032391374212331,0.001464499976687,-0.0021024256961799,-0.0015202640388791,-0.0015715627255261,-0.0030067709712668,-0.0029550304941828,-0.0038819228352393,-0.0043535259835601,-0.0037890940613701,-0.0039229366826815,-0.00482807865749,-0.0026050110776378,-0.0001688696946673,-0.0002317098949148,-0.0020765077863308,-0.002542715385825,-0.003391935181573,-0.0037973329531046,-0.002103679055173,-0.001960857706037,-0.0010712174185175,-0.0007283894421175,-0.0018071879949459,0.0014430174398731,0.0042577646280437,0.0009845247162426,-0.0014988679200274,-0.0035885097604313,-0.0047746353932452,0.0015488404653516,0.0065502716234632,0.009449452266563,0.0142022670387343,0.0191660160228029,0.0221520406300911,0.0247000411843278,0.0287149469336986,0.0323827288808907,0.0379699797395417,0.0421452391653487,0.0431423215661034,0.0458061881219663,0.0521155358207407,0.0569555772386712,0.0594361272234377,0.0590419346536095,0.0613505450834845,0.0649045522760733,0.0674263448255279,0.0735853716818359,0.0809577753633758,0.0871123985277198,0.0926549135568971,0.0981280932704715,0.1032136986262152,0.1089515285619992,0.1173096734421327,0.125618524189898,0.1318979611734789,0.1370627175147967,0.146382576692939,0.1539954275718126,0.1608154731722177,0.1715998552106922,0.1757455613247688,0.1762213514166615,0.1842093589227094
PIG5,ssp245,CESM2-WACCM,WT,0.0,-0.0023773518979181,-0.001446108498874,0.0021742492882798,0.0035640560539559,0.0035973585389518,0.0064602820927651,0.0111747531149245,0.0133993476900773,0.0133130829953165,0.0120242234651946,0.012013796336582,0.0146384473470676,0.0181969606000984,0.0185805030759755,0.0176415821334785,0.0235761340384598,0.0272737574460362,0.0272964411721312,0.0280972431027079,0.0259954460345185,0.0231667162146389,0.0237522916141046,0.0279850833890502,0.0291849850460488,0.0295977052214204,0.0332125388573535,0.0326843349528716,0.030241989730288,0.0319523005894546,0.0330160691130223,0.032688882518509,0.0338947528558404,0.0341437136675606,0.0348055833158271,0.0365467698738621,0.0375509963040384,0.0377244927544941,0.0410835344774405,0.0445883873703326,0.0456917624911848,0.0450335572331021,0.0457832057748616,0.0461689108401017,0.0469504976044545,0.0498175044860778,0.0511843975443552,0.0532448270035203,0.0547419571927796,0.0547142787057463,0.0589444340771511,0.0628722381253089,0.0606889220611489,0.0592528362814051,0.058179613040195,0.0579662157843106,0.0653505952811206,0.0713801357125014,0.0753364980554281,0.0810692099096654,0.0870143040820668,0.0909550700316391,0.0944172153328552,0.0994703192764935,0.1042211116071763,0.1108331362962492,0.1161160569818895,0.118340615756975,0.1219135863106935,0.1289283509420707,0.1344512910455105,0.1377980069106862,0.1381653449045598,0.1412370770528586,0.1453279247209803,0.1482084510812645,0.154798043142714,0.1626126691081369,0.1689195192014869,0.1745452461803139,0.1799065343958242,0.1850553711395995,0.1908156386203822,0.1994587145957457,0.2080573946401643,0.2144045932137074,0.219737455263258,0.2288891378123673,0.2363769070134629,0.24313360438891,0.2536561367780621,0.2577372196967558,0.2582634616925611,0.2662116465299563
PIG5,ssp245,UKESM1-0-LL,J300,0.0,0.0008286015788179,0.0022019466630424,0.0042632951164404,0.0082481149971815,0.0115234489838163,0.0111455014446854,0.0110413838726142,0.0116523863737917,0.0133726361244302,0.0144499905068564,0.0149397764263213,0.0172152511884798,0.0194099645485391,0.0197198556769112,0.018818686037903,0.0178939386417891,0.0180678316502746,0.0188071339823143,0.0192255340939662,0.0187430106944494,0.0176407861383739,0.0178982288550806,0.015859855769853,0.011099656201073,0.0100146812396814,0.0114066456219924,0.0137953834891581,0.017040249680604,0.0172211901692801,0.0156883689889725,0.0185911220178971,0.0305920899043651,0.0479472913094982,0.0696671990283975,0.0827866789434156,0.0901069475014721,0.09529474106853,0.0996670161344258,0.1127751267291667,0.1261339969689304,0.1339191398090174,0.1408795107808869,0.1470477444546959,0.1530312388749613,0.1606450005164303,0.172472140694629,0.1800205985592512,0.1874848070989158,0.19765397882926,0.2058147437840067,0.2144873320555556,0.2221135735494479,0.23022123198738,0.2373131903742731,0.2428206243837939,0.249378727510192,0.2579377926158309,0.2665343258551303,0.2750425158734348,0.2822239333811426,0.2891672219792929,0.2961780257519008,0.3022112520400699,0.3058359030714168,0.3176731045138468,0.3262517619359883,0.3332949214440717,0.3412243343776211,0.3489015722265891,0.3562307630054247,0.3648482296994478,0.3720365582550638,0.3760748491415892,0.3823374394453709,0.3982849459902568,0.4273247505092511,0.4395600407285569,0.4502246581542747,0.4583621282053031,0.467578055646887,0.4763017821070227,0.4829149882181431,0.4916150489646533,0.4995442299766902,0.5066885240292204,0.5143483414716666,0.522604710937954,0.5323856230637287,0.5440406858161424,0.5530787612189889,0.5622519310020486,0.5726541785309154,0.5816993549079044
