gamma,scenario,gcm,slidinglaw,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051,2052,2053,2054,2055,2056,2057,2058,2059,2060,2061,2062,2063,2064,2065,2066,2067,2068,2069,2070,2071,2072,2073,2074,2075,2076,2077,2078,2079,2080,2081,2082,2083,2084,2085,2086,2087,2088,2089,2090,2091,2092,2093,2094,2095,2096,2097,2098,2099,2100
meanAnt,ssp245,CESM2-WACCM,J300,0.0,-0.0037591321270007,-0.0036996030339721,-0.0037358996948241,-0.0039303855380273,-0.0046032510226301,-0.005082281155019,-0.0052765125399003,-0.0054559181347754,-0.0061828210185272,-0.006718807378747,-0.0070073777612463,-0.0073504177786952,-0.0075153366353425,-0.0079080676122838,-0.0085744953612896,-0.0090954137537599,-0.0096878900872622,-0.0105844121784234,-0.0112977777213178,-0.0121237638762512,-0.0128250782409118,-0.0135734232650976,-0.0145351871289062,-0.0152858962306015,-0.0160220902849153,-0.0168912015001429,-0.0174283375124717,-0.0180133555082661,-0.0187426114705436,-0.0192793825593833,-0.0199681868350576,-0.0207242085452099,-0.0213604852345392,-0.0219750040753992,-0.0224416164163732,-0.0230627698590987,-0.0236550094214653,-0.0244444265327731,-0.0251194287559992,-0.0257189313638944,-0.0262471276801726,-0.0267334501314476,-0.0272310891532952,-0.0277337333980305,-0.028257325728555,-0.0287277807165351,-0.0292434112702766,-0.0298296341199837,-0.0303898521381367,-0.030911503591433,-0.0316811400651965,-0.0322175291287726,-0.0328744252713273,-0.0334444340661484,-0.0341837208133654,-0.034758939176979,-0.0353343255528774,-0.0358140689354442,-0.0364080471202248,-0.0368882131226778,-0.0372311039409168,-0.037732197458727,-0.0382017416319528,-0.0386503823717434,-0.0390433849375487,-0.0395565382642432,-0.0402197899335624,-0.0408172423391697,-0.0413655320834003,-0.0418659184442872,-0.0423769444833811,-0.0428064794137401,-0.0431725691644735,-0.043588534720189,-0.0440378016808395,-0.0445572856983701,-0.0449978725644264,-0.045404398890927,-0.0458209195157307,-0.0463799870358122,-0.0467650405074207,-0.0472838815830707,-0.0477273085162123,-0.0482127220508239,-0.0487325929541248,-0.0492759699174482,-0.0498496368564467,-0.050337633520899,-0.0507844017927213,-0.0513147693067481,-0.0515791962988205,-0.0519248861510469,-0.0523848570478032
meanAnt,ssp245,CESM2-WACCM,J50,0.0,-0.0057628400241355,-0.0064030100632047,-0.0070873472910195,-0.008946175461992,-0.0103827935093255,-0.0117120443197685,-0.0127614188523018,-0.0137313490979853,-0.0149467480241128,-0.0162513624219596,-0.0172362431706374,-0.0185249946405229,-0.0197505073866251,-0.0212305694760398,-0.022397248534902,-0.0237285151201478,-0.0251073296450934,-0.0263826365681803,-0.0277498131116915,-0.0290965140353723,-0.0303983698674142,-0.0317842341103974,-0.033017833930345,-0.0342668364630232,-0.0355448569808082,-0.0366948001617793,-0.0380631884907104,-0.0396764835396088,-0.040955798153552,-0.0425275672786762,-0.0440536686204431,-0.0450547456550882,-0.0462096354068092,-0.0474497758523264,-0.048438901045034,-0.0496454177665667,-0.0508965408560617,-0.0519609354785982,-0.0532092892593181,-0.0543675095822076,-0.0552836045785788,-0.0564066201736205,-0.0573028901461448,-0.0581261823337708,-0.0592402357990217,-0.0601180529071986,-0.0609839023001272,-0.0622605589791573,-0.0630918924939228,-0.0639580632407352,-0.0648876343895877,-0.0659627318215986,-0.0668528256884444,-0.0677052006933052,-0.0687819701123393,-0.0697843282233245,-0.070541765949999,-0.0712993287907155,-0.072078799215732,-0.0729032236359875,-0.0738423211768048,-0.0747927887827177,-0.0755564701640623,-0.0764555722430081,-0.0775503493555978,-0.0785548034998123,-0.0794063628422858,-0.0801207584105918,-0.0808184284630899,-0.0816619517980273,-0.0823429113735497,-0.0831075954550256,-0.0838968536142837,-0.0847261144691978,-0.085481013788344,-0.0863018840255829,-0.0870268688703841,-0.087745594340558,-0.0884104132967918,-0.0892651312601061,-0.0901576111079706,-0.0907531126685381,-0.0915534798207469,-0.0919878818876299,-0.0925997578641228,-0.0931207574014757,-0.0939239599095941,-0.0947517512922583,-0.0955067984717164,-0.0961797017109007,-0.0972067099362418,-0.098021509539936,-0.0987127171452115
meanAnt,ssp245,CESM2-WACCM,WT,0.0,-0.0029597695703649,-0.002107616060293,-0.0016950110555616,-0.001279339663199,-0.0012889974240736,-0.0011585557379654,-0.0012656696515353,-0.0013392009757287,-0.0014511331532531,-0.0015077749814013,-0.0015107312378379,-0.0013365262105274,-0.0013472215086312,-0.0015649978516008,-0.0015779706447401,-0.0017981894524036,-0.0020597131517492,-0.0023817220136663,-0.0029058346887344,-0.0031850360165695,-0.0036135088794027,-0.0042178965102057,-0.0045571189922974,-0.0050001845428761,-0.0055999489234926,-0.0059474128578185,-0.0062659896825807,-0.0068375427870833,-0.0072222844189982,-0.007709553797163,-0.0080406359683321,-0.008482673929658,-0.0089326920433732,-0.0093458600549236,-0.0097207742369838,-0.0102207144770392,-0.0107756926511951,-0.0112966620376142,-0.0118204989178004,-0.0124741245951515,-0.0131438265245681,-0.0137121204199886,-0.0144865567853185,-0.0150223248986959,-0.0155171592109903,-0.0161080986793702,-0.0166439188321579,-0.0171449099242862,-0.0175074042280709,-0.0178911658889621,-0.0182730816757997,-0.0186788245491377,-0.0191521593760298,-0.0196576722464954,-0.0202219408450806,-0.0206673061787004,-0.0210867832066651,-0.0215499180204497,-0.0220411246953714,-0.0225561189036406,-0.023014138423035,-0.023504248501539,-0.0238405277039593,-0.0241749658749881,-0.024436263746845,-0.0248498350884967,-0.0252898858605767,-0.0258127936117266,-0.0262391975436855,-0.0267072641466569,-0.0271325822025346,-0.0276798507803391,-0.0279788387584139,-0.0283520460814458,-0.0288269026838909,-0.0292282572276711,-0.0295670741443924,-0.0298571624491085,-0.0302407137418558,-0.0306858983781432,-0.0310793756830238,-0.0315372911770014,-0.0318707284035744,-0.0321701121323288,-0.032443161217607,-0.0328339040573526,-0.0332032341582626,-0.0336380699485597,-0.034027368175454,-0.0343576040841565,-0.0348482716665324,-0.0352838751561224,-0.0357860177363815
meanAnt,ssp245,UKESM1-0-LL,J300,0.0,-0.0037622107013997,-0.0037379686639063,-0.0039058924158045,-0.0040440555447347,-0.0045720024490355,-0.0052080541962559,-0.0057020938594266,-0.0060435860950174,-0.0067983673036643,-0.0074916123492035,-0.007894670644365,-0.0085197939382658,-0.0089733563222275,-0.0095789155951519,-0.0105728771068836,-0.0111676035909566,-0.0118010872331877,-0.0126189237006972,-0.0131293262071959,-0.0138555366605456,-0.0144274090629141,-0.0150774422532102,-0.0158680955423976,-0.0165502999608257,-0.0171099972658959,-0.0178291439968996,-0.0184070724219628,-0.0189624420143012,-0.0195329554118704,-0.0204832600912442,-0.0212813472880257,-0.0218900858905979,-0.0225781508013861,-0.0233012568473571,-0.0239560123984212,-0.0245538196144861,-0.0252378525747651,-0.0260338128895472,-0.0266688850315951,-0.0272966147802086,-0.0278943004863075,-0.0286673281594266,-0.0292587292595638,-0.0299003003729528,-0.0304500098821859,-0.0310132979494507,-0.0315673437722519,-0.0321159389143565,-0.0326965507013416,-0.0332405687505698,-0.0338710824772381,-0.0344212255252715,-0.0350509321166842,-0.0355879428474399,-0.0362376216359377,-0.0368529112282119,-0.0375568135858614,-0.0381136952529079,-0.0386571528451987,-0.0390858986620024,-0.0395491677120577,-0.0400765410119894,-0.040496621956599,-0.0409095212268084,-0.0412661514422452,-0.0419113596509854,-0.0424264103249356,-0.0429147087719903,-0.0433396107177513,-0.0437899127978824,-0.0442729992457325,-0.0447091975516681,-0.0451384403425622,-0.0454991410067647,-0.045945148532835,-0.0464863264792005,-0.0469128421349691,-0.0473290486418896,-0.0477718701032271,-0.0482139063164561,-0.0486402931019534,-0.0491648138404336,-0.049553531365727,-0.0499905569811876,-0.0504570601820743,-0.0508315484467727,-0.0511657968974315,-0.0515127038769173,-0.0519599061087757,-0.0523302517446988,-0.0526821582553775,-0.0530716131385202,-0.0534427646779695
meanAnt,ssp245,UKESM1-0-LL,J50,0.0,-0.0058780607038234,-0.0064329663633457,-0.0072170680741191,-0.0084564753466529,-0.0095791142121817,-0.0112326386329748,-0.0123831060728863,-0.0138219026454248,-0.0150238970478528,-0.0164520749300435,-0.0185530741186413,-0.0198790612829766,-0.0212219362033293,-0.0224027573520847,-0.0239608719138068,-0.0250266083091348,-0.0262177971079064,-0.0275610886479367,-0.0286406681870992,-0.0300313301714713,-0.0312070553795242,-0.0325066544917635,-0.0339673442062533,-0.035354704562329,-0.0364999681654581,-0.0375473666052332,-0.0389865826774699,-0.0402045479053327,-0.0418091082487721,-0.0430486597368128,-0.0444716373961626,-0.0458175000490966,-0.0470870875557338,-0.0484240217454783,-0.0497403152087212,-0.0509108157899409,-0.0522688147213078,-0.0534354002178862,-0.0545248688321994,-0.0557195790152747,-0.0569699313092635,-0.0580627544031374,-0.0592415540305822,-0.0605351190688723,-0.0617322166758435,-0.0628829838606916,-0.0639321926792789,-0.0648851951900858,-0.0660313882865083,-0.0670009337515132,-0.0678819264941724,-0.0688148280633839,-0.0697217707188817,-0.0706847738773617,-0.0716084294835152,-0.0724662997080889,-0.0736164470377777,-0.0744390914769419,-0.0752882006182965,-0.0763227204563121,-0.077025459038074,-0.0778098045070265,-0.078809291663429,-0.0797012468390338,-0.0805038512461576,-0.0814102116060518,-0.0824458751012047,-0.0833100066552405,-0.0841537474300241,-0.084913593337369,-0.0857671279393531,-0.0865968932737928,-0.0873504650223382,-0.0879153953713061,-0.0886006103046506,-0.0894449169984042,-0.0901085964795529,-0.0907177217718384,-0.0915523072683283,-0.0924397480234564,-0.0930899259448168,-0.0938427533342155,-0.0945859265355134,-0.0955133645978245,-0.0962006515428965,-0.0968194227370573,-0.0974160427249408,-0.0982684672827838,-0.0990204398361679,-0.0997214716783823,-0.1003820327811338,-0.1010945150577268,-0.1017327819280676
meanAnt,ssp245,UKESM1-0-LL,WT,0.0,-0.0029622043026313,-0.0021373749788773,-0.0017445671017755,-0.0012554923528278,-0.0011731688042226,-0.0010450862665422,-0.0012238040241751,-0.0011192121919868,-0.00133154235827,-0.0016140565014802,-0.0017411005337169,-0.0021719416925405,-0.0026120567979687,-0.0029784553107432,-0.0034611418033486,-0.0037530798623134,-0.0043161063096148,-0.0046098435628385,-0.0048788941355011,-0.0054046298628615,-0.0058239279608927,-0.0061646188185403,-0.0067093647447185,-0.0070874012114291,-0.0075980248422132,-0.0081757170339996,-0.0085709826718665,-0.0089249008290027,-0.0093889259946455,-0.0100195692043226,-0.0103709876417639,-0.0107216515312177,-0.0110897693573644,-0.0114652133008345,-0.0121070583002969,-0.0125337444666174,-0.0131008229877027,-0.0136206499085008,-0.0140675599223631,-0.0146328100248774,-0.0151574903393575,-0.0155581046166816,-0.0160607385468129,-0.0165188172777421,-0.0170854594758423,-0.0175458558741083,-0.0179918665276484,-0.0182846471329409,-0.0188824303299983,-0.019315369221547,-0.0196736731173879,-0.0201310951308372,-0.0207584861350919,-0.0211541213380811,-0.021471374707358,-0.0217934481840107,-0.0222290663160455,-0.0226918762972848,-0.023223572458963,-0.0238052072674584,-0.024268508196648,-0.0246332410871175,-0.0249314741776044,-0.0252389554719904,-0.0255768027683815,-0.0259611263449778,-0.0262625074946531,-0.0265274361656953,-0.0269173850380953,-0.0272865236563516,-0.027612071619688,-0.0279851786477575,-0.0286308509584095,-0.0290564726519398,-0.0294397391444547,-0.0298301375083794,-0.0301987616177299,-0.0305479835647087,-0.0311175514387695,-0.0316058372434606,-0.0318713237710008,-0.0321697453066232,-0.0326053032871336,-0.0329599520628624,-0.0332524195801856,-0.0336212269190998,-0.0339049887637576,-0.034164503812119,-0.0345313878576759,-0.0348308283542113,-0.0351485280012033,-0.0356338685535631,-0.0359175314180661
PIG5,ssp245,CESM2-WACCM,J300,0.0,-0.0037591321270007,-0.0036578474497983,-0.0039170952546864,-0.0041268351145241,-0.0043024008831748,-0.0049094862935558,-0.0049949648585667,-0.0049068769639148,-0.0051778274598527,-0.0052935606064497,-0.0053359914370958,-0.0057266589080162,-0.0060895823467658,-0.0063787492094313,-0.0072795970298735,-0.0078788964293507,-0.0087014579057313,-0.0093887076976278,-0.0100271939711495,-0.0106594356451667,-0.011173828539897,-0.0120256702716743,-0.0128960922066705,-0.0134523913817001,-0.0142476335822101,-0.0151670134002315,-0.0154354970635638,-0.0162144036659082,-0.0169922039386705,-0.0177609092701467,-0.0183478403055738,-0.0189802542031814,-0.0196276084816154,-0.0200898764521902,-0.0204949281979439,-0.0206550277532342,-0.0213202851058102,-0.0223917727390545,-0.0230094064497744,-0.0237816972382923,-0.0245786154166162,-0.0250358978835553,-0.0257876057803732,-0.0258159834607232,-0.0266351239112962,-0.0272189049544357,-0.0275058629895413,-0.0281570989408637,-0.0286347206207045,-0.0289151569891793,-0.0294429871129265,-0.0298490650961327,-0.0306615432365613,-0.0308088830782864,-0.0321926130047002,-0.0329155372648038,-0.0337170948971113,-0.0343176943342047,-0.0347076480507649,-0.0351010801031361,-0.0352287793767038,-0.0358160724679141,-0.0360049842277572,-0.0365415558663378,-0.0370766883971536,-0.0370195208527106,-0.0374274291867393,-0.0378731713891497,-0.0379131153161927,-0.0381450870125657,-0.0382940123590144,-0.0389163517348595,-0.0390180450740109,-0.0393332593147758,-0.0395467206911756,-0.0399440707123453,-0.0403449579967273,-0.0405198260516737,-0.0404127086723375,-0.0409070204426002,-0.0412716950111294,-0.0416357495385534,-0.0420721257913965,-0.0426813796946478,-0.042757150198552,-0.0430605872264572,-0.0432597185287428,-0.0430413715597333,-0.0430563344901991,-0.0431404292198689,-0.0428836539662132,-0.0427292181977158,-0.043131819672482
PIG5,ssp245,CESM2-WACCM,J50,0.0,-0.0057628400241355,-0.006402278971644,-0.006862575337343,-0.0085598719689943,-0.0094972510002058,-0.0108385283449202,-0.0117150982629288,-0.0123405330207326,-0.0134241004388705,-0.0143770559557218,-0.0151638683860631,-0.0168293562495298,-0.018129430961282,-0.0192505722034316,-0.0207174109529288,-0.0221250400134258,-0.0232687327462605,-0.0245706181810997,-0.0260736227881815,-0.0272157363730409,-0.0284668059027984,-0.0298851896828301,-0.0310779369711813,-0.0323527801770517,-0.0337665083801237,-0.0350592398701491,-0.0360139071539783,-0.0376346174914449,-0.0387299467540692,-0.0401522110112909,-0.0416042573456094,-0.0430128523553137,-0.0442961645194316,-0.0455547859710405,-0.0466641681520174,-0.0473414673704865,-0.0486695069751331,-0.0502915309874609,-0.0516500934795726,-0.0529699226542435,-0.0544750526357176,-0.0555912441623529,-0.0571026444960103,-0.0576211943622662,-0.0590760003073209,-0.0601756886325119,-0.0611839586593888,-0.0622798923104232,-0.0631756941256744,-0.0641515984014497,-0.0647579230022752,-0.0656977859564422,-0.0667714319776111,-0.0673649768955729,-0.068717103267021,-0.0696799214884413,-0.0705896709120746,-0.0714648051984609,-0.072120275024398,-0.0730478733497191,-0.0735306653968564,-0.074581022033006,-0.0749924225656616,-0.0759949750545434,-0.0769034386299659,-0.0772377287347072,-0.0779276349194834,-0.0786601334528996,-0.0792787647664569,-0.0800028287321465,-0.0804205467947415,-0.0812683434469,-0.0820326064057684,-0.082692064352072,-0.0831968177801241,-0.0839215960477457,-0.084770509627709,-0.0852030836129547,-0.0854282757626521,-0.0863911837535604,-0.0870339494830804,-0.0879099216821341,-0.0886242366796016,-0.0894892576053586,-0.0898203097211359,-0.0905924536070388,-0.0911026892117684,-0.0911415590809785,-0.0915402430216535,-0.0920396885493963,-0.0920007855105301,-0.092133536275866,-0.092687049904481
PIG5,ssp245,CESM2-WACCM,WT,0.0,-0.0029597695703649,-0.0019347873922138,-0.0012199330398644,-0.0007630760775,-0.0005359710269938,-0.0004248304440871,-0.000340565894393,-0.0002823187817185,7.40205007264679e-05,0.0002356456930303,0.0002221852381938,9.488297187555402e-06,0.0001594053695121,3.36042661868317e-05,-0.0003704691571914,-0.0007681162687141,-0.000970057169234,-0.0013203714555064,-0.0018824683962089,-0.0020644217881641,-0.0024447458679483,-0.0032880606881244,-0.0036011693987841,-0.003852452454547,-0.0045271437380476,-0.0049580625716056,-0.0049363812948938,-0.0054262838665132,-0.0059740101810084,-0.0065889050745548,-0.0069676956193435,-0.0075035769091598,-0.0079471930754605,-0.0082682476309641,-0.0085443340198228,-0.0086240022699824,-0.0092101967833692,-0.0101578479265048,-0.0105888071346966,-0.0113360659504725,-0.012061207270496,-0.0123530947734772,-0.0131545842670634,-0.0131843059302961,-0.0140189983049213,-0.0145792548176694,-0.0147742387292869,-0.0150575122725092,-0.0156072683887892,-0.0162312191396802,-0.0167320255192431,-0.0169512448566969,-0.017582216773416,-0.0180539769930206,-0.0186896259362188,-0.0190766997099698,-0.0195277273862628,-0.020038694300108,-0.0201904254653566,-0.0203917359668955,-0.0203392187173435,-0.0208847963672743,-0.0206850875095455,-0.0210363629672831,-0.0214824652413214,-0.0211466040052356,-0.021399895096411,-0.0215740726986499,-0.0216252087830931,-0.0216446872976279,-0.0216220620322662,-0.0220510267882362,-0.0221737403876294,-0.0226159540727796,-0.0228389273998388,-0.0232122011292278,-0.0236009342224675,-0.0237393289501709,-0.0235272811662102,-0.0239989420783569,-0.0243874150540941,-0.0246985061609031,-0.0250762439181234,-0.025494847431568,-0.0254556133712612,-0.025700313435459,-0.0258001053826364,-0.0254500066969136,-0.0254106351722523,-0.0253679483970533,-0.0250201348684713,-0.0250346675209801,-0.0252781657804548
PIG5,ssp245,UKESM1-0-LL,J300,0.0,-0.0037622107013997,-0.0036498464184439,-0.0036578713425637,-0.0036378324166069,-0.0038856709204637,-0.0043668900768919,-0.0046370578846846,-0.0045250884800936,-0.0045058190048467,-0.0046308752293991,-0.0048431889243567,-0.0054695807990119,-0.0059638262316012,-0.0062122520822839,-0.0072336958671184,-0.0073867489180322,-0.0081788263501645,-0.0085471064984413,-0.0086207400535279,-0.0091776487817531,-0.009735454429796,-0.0103285671826092,-0.0109756417447601,-0.0117529061042746,-0.0124302677946456,-0.0131683831790092,-0.0137782945185452,-0.0141314642148356,-0.0149255312053417,-0.015576057999276,-0.0162094802806173,-0.0166675719312887,-0.0172792427939188,-0.0180926912744569,-0.0188055057254844,-0.0194910455898268,-0.0201255007453743,-0.020890841145235,-0.0215517877965035,-0.0220201061430769,-0.0222704437314778,-0.0228372806208152,-0.023394600207195,-0.0240801630143534,-0.0246099026396934,-0.0252117541965084,-0.0256835624308078,-0.0259934361169582,-0.0263985295451597,-0.0266190412416594,-0.0269397728037965,-0.027591671730829,-0.0283293549748474,-0.0288619911053292,-0.0290265043102281,-0.0295751519392792,-0.0300407450882963,-0.0302650582119613,-0.0306952388362731,-0.0310186692157352,-0.0314482761847661,-0.0318864170707741,-0.032312743194949,-0.0326791353971012,-0.0330725339134694,-0.0335971305355911,-0.0340512958343715,-0.0345415973698012,-0.034757665554783,-0.0352575257193032,-0.0358416941904287,-0.036199571783755,-0.0365169206718397,-0.0368049870818646,-0.0372781302100503,-0.0378222432464923,-0.0382327736471891,-0.0386438661605886,-0.0391037991546758,-0.0396067710065361,-0.0400774769244299,-0.0404687626593408,-0.0409994494063942,-0.0414598985160123,-0.0420386089477178,-0.0425714755555299,-0.042936426500245,-0.0433199603945225,-0.0436812509426722,-0.0440813409555792,-0.0445118940112289,-0.0449290631378747,-0.045251249169607
